season_year,team_id,team_abbreviation,team_name,game_id,game_date,matchup,wl,min,e_off_rating,off_rating,e_def_rating,def_rating,e_net_rating,net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,efg_pct,ts_pct,e_pace,pace,pace_per40,poss,pie,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,off_rating_rank,def_rating_rank,net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,efg_pct_rank,ts_pct_rank,pace_rank,pie_rank,endpoint,input_season,input_measure
2008-09,1610612737,ATL,Atlanta Hawks,0020801059,2009-03-25T00:00:00,ATL vs. SAS,L,48.0,106.7,107.0,119.9,118.6,-13.3,-11.6,0.444,1.33,13.9,0.283,0.8,0.506,0.14,0.52,0.54,85.6,86.0,71.67,86,0.446,1,1231,1231,1231,141,1239,2112,1988,2145,1519,1903,1408,190,1077,997,915,1297,2163,1675,teamgamelogs,2008-09,Advanced
2008-09,1610612752,NYK,New York Knicks,0020801065,2009-03-25T00:00:00,NYK vs. LAC,L,53.0,121.0,122.7,128.8,126.1,-7.8,-3.4,0.529,1.42,18.1,0.279,0.628,0.453,0.173,0.62,0.658,99.7,100.08,83.4,110,0.485,1,1231,1231,1231,27,187,2361,1385,1556,1374,691,1450,2042,2045,1789,77,68,241,1328,teamgamelogs,2008-09,Advanced
2008-09,1610612748,MIA,Miami Heat,0020801061,2009-03-25T00:00:00,MIA @ IND,L,48.0,93.9,94.6,100.2,98.9,-6.4,-4.3,0.774,3.43,18.6,0.268,0.783,0.5,0.075,0.392,0.459,91.8,92.0,76.67,93,0.523,1,1231,1231,1231,141,2117,554,1441,43,58,566,1625,300,1172,56,2369,2271,1279,1067,teamgamelogs,2008-09,Advanced
2008-09,1610612756,PHX,Phoenix Suns,0020801069,2009-03-25T00:00:00,PHX vs. UTA,W,48.0,118.1,115.7,110.8,112.9,7.3,2.8,0.689,2.21,21.7,0.25,0.672,0.5,0.137,0.585,0.628,101.4,101.5,84.58,102,0.57,1,1,1,1,141,521,1724,1115,280,383,121,1818,1613,1172,955,217,187,161,661,teamgamelogs,2008-09,Advanced
2008-09,1610612766,CHA,Charlotte Bobcats,0020801064,2009-03-25T00:00:00,CHA @ WAS,L,48.0,98.7,98.9,95.4,102.2,3.3,-3.2,0.686,1.26,18.2,0.341,0.646,0.5,0.202,0.493,0.527,96.9,93.5,77.92,94,0.571,1,1231,1231,1231,141,1892,807,1368,295,1670,658,692,1877,1172,2198,1331,1495,983,645,teamgamelogs,2008-09,Advanced
2008-09,1610612749,MIL,Milwaukee Bucks,0020801063,2009-03-25T00:00:00,MIL @ TOR,L,48.0,110.5,112.8,120.3,123.7,-9.8,-10.9,0.535,1.64,17.4,0.34,0.658,0.482,0.149,0.55,0.564,95.8,93.5,77.92,94,0.408,1,1231,1231,1231,141,743,2302,1942,1515,1000,890,710,1783,1591,1235,540,939,983,2006,teamgamelogs,2008-09,Advanced
2008-09,1610612753,ORL,Orlando Magic,0020801067,2009-03-25T00:00:00,ORL vs. BOS,W,48.0,93.9,95.5,92.6,93.2,1.3,2.3,0.633,1.36,15.6,0.283,0.733,0.49,0.159,0.432,0.475,89.0,88.0,73.33,88,0.51,1,1,1,1,141,2087,266,1133,643,1479,1476,1397,806,1421,1485,2124,2168,1941,1163,teamgamelogs,2008-09,Advanced
2008-09,1610612740,NOH,New Orleans Hornets,0020801066,2009-03-25T00:00:00,NOH vs. DEN,L,48.0,95.4,98.9,109.1,111.0,-13.7,-12.1,0.655,1.0,16.1,0.244,0.638,0.455,0.213,0.463,0.542,92.4,90.0,75.0,89,0.444,1,1231,1231,1231,141,1911,1561,2017,501,2062,1298,1928,1950,2029,2298,1774,1265,1619,1688,teamgamelogs,2008-09,Advanced
2008-09,1610612754,IND,Indiana Pacers,0020801061,2009-03-25T00:00:00,IND vs. MIA,W,48.0,100.2,98.9,93.9,94.6,6.4,4.3,0.343,1.0,10.6,0.217,0.732,0.5,0.132,0.475,0.513,91.8,92.0,76.67,91,0.477,1,1,1,1,141,1906,338,1020,2423,2062,2373,2151,829,1172,829,1610,1723,1279,1394,teamgamelogs,2008-09,Advanced
2008-09,1610612762,UTA,Utah Jazz,0020801069,2009-03-25T00:00:00,UTA @ PHX,L,48.0,110.8,112.9,118.1,115.7,-7.3,-2.8,0.605,2.17,17.9,0.328,0.75,0.5,0.119,0.516,0.533,101.4,101.5,84.58,101,0.43,1,1231,1231,1231,141,734,1938,1346,865,416,752,845,580,1172,547,988,1398,161,1800,teamgamelogs,2008-09,Advanced
2008-09,1610612761,TOR,Toronto Raptors,0020801063,2009-03-25T00:00:00,TOR vs. MIL,W,48.0,120.3,123.7,110.5,112.8,9.8,10.9,0.676,1.44,17.8,0.342,0.66,0.518,0.172,0.563,0.649,95.8,93.5,77.92,93,0.592,1,1,1,1,141,159,1715,519,355,1340,773,675,1736,866,1763,397,90,983,455,teamgamelogs,2008-09,Advanced
2008-09,1610612744,GSW,Golden State Warriors,0020801068,2009-03-25T00:00:00,GSW @ DAL,L,48.0,106.3,105.0,125.4,126.7,-19.1,-21.8,0.553,1.5,16.2,0.174,0.647,0.375,0.139,0.519,0.571,100.9,101.0,84.17,101,0.359,1,1231,1231,1231,141,1423,2373,2300,1333,1223,1272,2356,1866,2428,991,943,845,181,2270,teamgamelogs,2008-09,Advanced
2008-09,1610612746,LAC,Los Angeles Clippers,0020801065,2009-03-25T00:00:00,LAC @ NYK,W,53.0,128.8,126.1,121.0,122.7,7.8,3.4,0.357,1.25,13.8,0.372,0.721,0.547,0.144,0.629,0.656,99.7,100.08,83.4,111,0.515,1,1,1,1,27,100,2269,1076,2404,1679,1922,413,989,410,1114,55,74,241,1132,teamgamelogs,2008-09,Advanced
2008-09,1610612739,CLE,Cleveland Cavaliers,0020801060,2009-03-25T00:00:00,CLE vs. NJN,W,48.0,116.1,118.1,102.6,104.8,13.5,13.3,0.758,1.67,20.3,0.385,0.755,0.591,0.181,0.536,0.602,84.6,83.0,69.17,83,0.618,1,1,1,1,141,379,1031,396,70,962,257,307,553,98,1929,723,430,2363,282,teamgamelogs,2008-09,Advanced
2008-09,1610612750,MIN,Minnesota Timberwolves,0020801062,2009-03-25T00:00:00,MIN @ PHI,L,48.0,96.6,100.0,106.0,109.1,-9.4,-9.1,0.679,1.27,15.7,0.32,0.682,0.489,0.17,0.442,0.505,90.9,88.0,73.33,88,0.394,1,1231,1231,1231,141,1772,1394,1822,343,1653,1436,948,1479,1434,1740,2041,1836,1941,2117,teamgamelogs,2008-09,Advanced
2008-09,1610612738,BOS,Boston Celtics,0020801067,2009-03-25T00:00:00,BOS @ ORL,L,48.0,92.6,93.2,93.9,95.5,-1.3,-2.3,0.424,0.78,12.3,0.267,0.717,0.51,0.205,0.461,0.496,89.0,88.0,73.33,88,0.49,1,1231,1231,1231,141,2195,372,1328,2230,2359,2210,1633,1054,1034,2236,1807,1952,1941,1298,teamgamelogs,2008-09,Advanced
2008-09,1610612765,DET,Detroit Pistons,0020801055,2009-03-24T00:00:00,DET @ CHI,L,48.0,102.6,102.2,106.5,112.5,-3.9,-10.3,0.475,1.58,15.8,0.318,0.647,0.495,0.135,0.494,0.513,90.9,88.5,73.75,89,0.479,1,1231,1231,1231,141,1623,1682,1891,1977,1096,1386,973,1866,1324,887,1301,1718,1853,1377,teamgamelogs,2008-09,Advanced
2008-09,1610612744,GSW,Golden State Warriors,0020801057,2009-03-24T00:00:00,GSW @ SAS,L,48.0,109.6,115.2,112.8,115.1,-3.1,0.2,0.429,2.0,14.1,0.352,0.762,0.531,0.098,0.484,0.521,95.8,92.5,77.08,92,0.445,1,1231,1231,1231,141,551,1886,1222,2212,518,1860,596,460,633,220,1462,1586,1161,1680,teamgamelogs,2008-09,Advanced
2008-09,1610612762,UTA,Utah Jazz,0020801058,2009-03-24T00:00:00,UTA vs. HOU,W,48.0,98.0,101.0,87.6,87.8,10.4,13.3,0.605,2.88,18.1,0.163,0.733,0.477,0.082,0.471,0.516,99.6,98.0,81.67,98,0.599,1,1,1,1,141,1749,112,395,849,125,695,2377,806,1684,95,1669,1671,427,399,teamgamelogs,2008-09,Advanced
2008-09,1610612759,SAS,San Antonio Spurs,0020801057,2009-03-24T00:00:00,SAS vs. GSW,W,48.0,112.8,115.1,109.6,115.2,3.1,-0.2,0.561,2.3,18.7,0.238,0.648,0.469,0.108,0.557,0.589,95.8,92.5,77.08,93,0.555,1,1,1,1,141,566,1901,1239,1252,327,553,1988,1861,1820,338,461,592,1161,779,teamgamelogs,2008-09,Advanced
2008-09,1610612760,OKC,Oklahoma City Thunder,0020801056,2009-03-24T00:00:00,OKC vs. LAL,L,48.0,89.7,89.0,109.8,108.1,-20.1,-19.1,0.765,1.37,18.7,0.26,0.795,0.511,0.19,0.433,0.488,98.4,99.5,82.92,100,0.42,1,1231,1231,1231,141,2328,1306,2242,58,1464,549,1735,226,1017,2070,2119,2056,279,1898,teamgamelogs,2008-09,Advanced
2008-09,1610612747,LAL,Los Angeles Lakers,0020801056,2009-03-24T00:00:00,LAL @ OKC,W,48.0,109.8,108.1,89.7,89.0,20.1,19.1,0.558,1.85,18.2,0.205,0.74,0.489,0.131,0.529,0.572,98.4,99.5,82.92,99,0.58,1,1,1,1,141,1152,133,219,1289,718,658,2229,711,1434,822,811,838,279,563,teamgamelogs,2008-09,Advanced
2008-09,1610612745,HOU,Houston Rockets,0020801058,2009-03-24T00:00:00,HOU @ UTA,L,48.0,87.6,87.8,98.0,101.0,-10.4,-13.3,0.594,1.46,14.3,0.267,0.837,0.523,0.133,0.402,0.438,99.6,98.0,81.67,98,0.401,1,1231,1231,1231,141,2347,708,2066,962,1305,1803,1633,83,771,846,2315,2386,427,2062,teamgamelogs,2008-09,Advanced
2008-09,1610612741,CHI,Chicago Bulls,0020801055,2009-03-24T00:00:00,CHI vs. DET,W,48.0,106.5,112.5,102.6,102.2,3.9,10.3,0.622,2.09,17.8,0.353,0.682,0.505,0.125,0.47,0.521,90.9,88.5,73.75,88,0.521,1,1,1,1,141,768,836,570,717,469,773,585,1479,1130,662,1673,1589,1853,1084,teamgamelogs,2008-09,Advanced
2008-09,1610612757,POR,Portland Trail Blazers,0020801054,2009-03-23T00:00:00,POR vs. PHI,L,53.0,106.4,114.9,123.7,122.6,-17.3,-7.7,0.439,1.38,12.9,0.492,0.639,0.546,0.138,0.455,0.498,87.7,84.68,70.57,94,0.411,1,1231,1231,1231,27,580,2264,1732,2172,1428,2120,22,1948,417,976,1859,1929,2301,1982,teamgamelogs,2008-09,Advanced
2008-09,1610612753,ORL,Orlando Magic,0020801052,2009-03-23T00:00:00,ORL @ NYK,W,48.0,106.8,103.9,98.5,100.0,8.3,3.9,0.424,1.08,11.2,0.191,0.741,0.495,0.127,0.493,0.562,101.4,102.0,85.0,102,0.58,1,1,1,1,141,1509,596,1048,2230,1969,2325,2297,702,1304,721,1342,959,131,559,teamgamelogs,2008-09,Advanced
2008-09,1610612746,LAC,Los Angeles Clippers,0020801050,2009-03-23T00:00:00,LAC @ BOS,L,48.0,81.9,84.6,98.4,97.8,-16.5,-13.2,0.774,0.96,19.0,0.279,0.825,0.542,0.275,0.472,0.493,92.8,91.5,76.25,91,0.42,1,1231,1231,1231,141,2394,499,2062,43,2155,470,1450,106,477,2458,1654,1993,1367,1901,teamgamelogs,2008-09,Advanced
2008-09,1610612738,BOS,Boston Celtics,0020801050,2009-03-23T00:00:00,BOS vs. LAC,W,48.0,98.4,97.8,81.9,84.6,16.5,13.2,0.657,1.53,19.0,0.175,0.721,0.458,0.163,0.527,0.559,92.8,91.5,76.25,92,0.58,1,1,1,1,141,1957,66,398,471,1202,485,2350,989,1980,1591,825,1006,1367,560,teamgamelogs,2008-09,Advanced
2008-09,1610612756,PHX,Phoenix Suns,0020801053,2009-03-23T00:00:00,PHX vs. DEN,W,48.0,116.4,120.4,112.2,117.3,4.2,3.1,0.667,1.3,18.3,0.452,0.647,0.559,0.204,0.545,0.612,101.9,98.0,81.67,98,0.551,1,1,1,1,141,270,2034,1105,396,1587,642,64,1866,287,2221,589,312,427,810,teamgamelogs,2008-09,Advanced
2008-09,1610612750,MIN,Minnesota Timberwolves,0020801048,2009-03-23T00:00:00,MIN @ ATL,L,48.0,111.6,110.2,121.3,121.1,-9.7,-10.9,0.455,1.25,13.0,0.261,0.69,0.466,0.136,0.513,0.558,88.4,89.0,74.17,88,0.395,1,1231,1231,1231,141,960,2218,1941,2097,1679,2087,1717,1372,1857,923,1006,1022,1777,2110,teamgamelogs,2008-09,Advanced
2008-09,1610612743,DEN,Denver Nuggets,0020801053,2009-03-23T00:00:00,DEN @ PHX,L,48.0,112.2,117.3,116.4,120.4,-4.2,-3.1,0.579,1.47,15.9,0.353,0.548,0.441,0.153,0.506,0.578,101.9,98.0,81.67,98,0.449,1,1231,1231,1231,141,425,2190,1356,1079,1289,1350,585,2396,2172,1353,1156,753,427,1651,teamgamelogs,2008-09,Advanced
2008-09,1610612764,WAS,Washington Wizards,0020801049,2009-03-23T00:00:00,WAS vs. CHI,L,48.0,106.3,105.3,109.6,108.6,-3.3,-3.3,0.583,3.5,16.2,0.281,0.792,0.514,0.064,0.445,0.49,92.6,93.5,77.92,94,0.465,1,1231,1231,1231,141,1399,1350,1374,1044,47,1272,1434,248,941,20,2009,2038,983,1497,teamgamelogs,2008-09,Advanced
2008-09,1610612755,PHI,Philadelphia 76ers,0020801054,2009-03-23T00:00:00,PHI @ POR,W,53.0,123.7,122.6,106.4,114.9,17.3,7.7,0.316,0.92,10.2,0.361,0.508,0.454,0.14,0.534,0.625,87.7,84.68,70.57,93,0.589,1,1,1,1,27,195,1877,729,2442,2239,2401,512,2439,2036,1005,752,206,2301,478,teamgamelogs,2008-09,Advanced
2008-09,1610612748,MIA,Miami Heat,0020801051,2009-03-23T00:00:00,MIA vs. MEM,W,48.0,104.5,106.8,89.1,91.1,15.4,15.7,0.553,1.31,16.8,0.34,0.683,0.5,0.182,0.506,0.529,91.0,89.0,74.17,88,0.574,1,1,1,1,141,1250,193,317,1333,1561,1081,710,1464,1172,1940,1137,1471,1777,614,teamgamelogs,2008-09,Advanced
2008-09,1610612741,CHI,Chicago Bulls,0020801049,2009-03-23T00:00:00,CHI @ WAS,W,48.0,109.6,108.6,106.3,105.3,3.3,3.3,0.579,3.67,17.6,0.208,0.719,0.486,0.065,0.476,0.531,92.6,93.5,77.92,93,0.535,1,1,1,1,141,1108,1057,1087,1079,36,831,2210,1025,1515,22,1575,1440,983,963,teamgamelogs,2008-09,Advanced
2008-09,1610612763,MEM,Memphis Grizzlies,0020801051,2009-03-23T00:00:00,MEM @ MIA,L,48.0,89.1,91.1,104.5,106.8,-15.4,-15.7,0.4,0.57,10.6,0.317,0.66,0.5,0.233,0.449,0.513,91.0,89.0,74.17,90,0.426,1,1231,1231,1231,141,2264,1208,2144,2309,2441,2373,984,1736,1172,2394,1954,1725,1777,1846,teamgamelogs,2008-09,Advanced
2008-09,1610612752,NYK,New York Knicks,0020801052,2009-03-23T00:00:00,NYK vs. ORL,L,48.0,98.5,100.0,106.8,103.9,-8.3,-3.9,0.389,1.0,10.9,0.259,0.809,0.505,0.137,0.466,0.502,101.4,102.0,85.0,102,0.42,1,1231,1231,1231,141,1772,951,1413,2348,2062,2356,1757,160,1153,955,1738,1864,131,1902,teamgamelogs,2008-09,Advanced
2008-09,1610612737,ATL,Atlanta Hawks,0020801048,2009-03-23T00:00:00,ATL vs. MIN,W,48.0,121.3,121.1,111.6,110.2,9.7,10.9,0.522,2.67,19.2,0.31,0.739,0.534,0.1,0.58,0.593,88.4,89.0,74.17,90,0.605,1,1,1,1,141,241,1497,520,1629,186,438,1076,727,594,235,254,522,1777,351,teamgamelogs,2008-09,Advanced
2008-09,1610612740,NOH,New Orleans Hornets,0020801046,2009-03-22T00:00:00,NOH vs. GSW,W,48.0,100.2,101.0,89.1,89.9,11.1,11.1,0.487,1.36,14.7,0.245,0.755,0.51,0.143,0.477,0.522,99.3,98.5,82.08,98,0.556,1,1,1,1,141,1749,160,511,1887,1479,1701,1891,571,1046,1086,1568,1578,373,767,teamgamelogs,2008-09,Advanced
2008-09,1610612758,SAC,Sacramento Kings,0020801047,2009-03-22T00:00:00,SAC vs. PHI,L,48.0,104.3,103.1,118.0,115.5,-13.7,-12.4,0.6,1.11,15.7,0.362,0.818,0.55,0.196,0.494,0.544,95.4,97.0,80.83,97,0.412,1,1231,1231,1231,141,1578,1928,2028,871,1948,1450,501,120,368,2142,1309,1223,533,1971,teamgamelogs,2008-09,Advanced
2008-09,1610612750,MIN,Minnesota Timberwolves,0020801043,2009-03-22T00:00:00,MIN vs. OKC,L,48.0,97.7,96.8,104.4,104.3,-6.7,-7.5,0.529,1.13,14.5,0.3,0.7,0.5,0.172,0.475,0.505,92.5,93.0,77.5,93,0.415,1,1231,1231,1231,141,2003,980,1718,1556,1918,1758,1187,1242,1172,1763,1610,1838,1065,1945,teamgamelogs,2008-09,Advanced
2008-09,1610612765,DET,Detroit Pistons,0020801041,2009-03-22T00:00:00,DET vs. MIA,L,48.0,108.0,111.6,114.8,120.2,-6.8,-8.6,0.514,1.8,14.9,0.378,0.811,0.573,0.116,0.462,0.534,88.4,85.0,70.83,86,0.448,1,1231,1231,1231,141,841,2187,1799,1661,785,1661,357,150,179,502,1799,1385,2263,1659,teamgamelogs,2008-09,Advanced
2008-09,1610612761,TOR,Toronto Raptors,0020801044,2009-03-22T00:00:00,TOR vs. LAC,W,48.0,96.5,103.1,77.8,78.4,18.7,24.7,0.568,2.27,17.6,0.362,0.918,0.617,0.113,0.455,0.469,100.6,97.0,80.83,97,0.65,1,1,1,1,141,1578,8,100,1177,346,828,495,2,43,449,1865,2220,533,149,teamgamelogs,2008-09,Advanced
2008-09,1610612755,PHI,Philadelphia 76ers,0020801047,2009-03-22T00:00:00,PHI @ SAC,W,48.0,118.0,115.5,104.3,103.1,13.7,12.4,0.512,1.38,17.6,0.182,0.638,0.45,0.165,0.646,0.668,95.4,97.0,80.83,97,0.588,1,1,1,1,141,532,876,431,1722,1445,831,2333,1950,2089,1638,31,43,533,490,teamgamelogs,2008-09,Advanced
2008-09,1610612745,HOU,Houston Rockets,0020801042,2009-03-22T00:00:00,HOU @ SAS,W,48.0,99.6,100.0,95.0,97.7,4.6,2.3,0.529,1.2,15.5,0.293,0.68,0.505,0.172,0.5,0.535,88.4,87.0,72.5,87,0.547,1,1,1,1,141,1772,482,1129,1556,1780,1489,1288,1505,1117,1782,1175,1375,2065,848,teamgamelogs,2008-09,Advanced
2008-09,1610612748,MIA,Miami Heat,0020801041,2009-03-22T00:00:00,MIA @ DET,W,48.0,114.8,120.2,108.0,111.6,6.8,8.6,0.543,2.71,17.3,0.189,0.622,0.427,0.083,0.536,0.594,88.4,85.0,70.83,84,0.552,1,1,1,1,141,273,1615,662,1429,171,942,2309,2094,2282,101,723,509,2263,802,teamgamelogs,2008-09,Advanced
2008-09,1610612760,OKC,Oklahoma City Thunder,0020801043,2009-03-22T00:00:00,OKC @ MIN,W,48.0,104.4,104.3,97.7,96.8,6.7,7.5,0.595,2.2,17.1,0.3,0.7,0.5,0.108,0.47,0.511,92.5,93.0,77.5,93,0.585,1,1,1,1,141,1479,450,741,942,386,1002,1187,1242,1172,338,1682,1743,1065,516,teamgamelogs,2008-09,Advanced
2008-09,1610612744,GSW,Golden State Warriors,0020801046,2009-03-22T00:00:00,GSW @ NOH,L,48.0,89.1,89.9,100.2,101.0,-11.1,-11.1,0.563,1.06,14.0,0.245,0.755,0.49,0.172,0.42,0.479,99.3,98.5,82.08,99,0.444,1,1231,1231,1231,141,2301,708,1950,1237,2011,1885,1887,553,1411,1756,2215,2135,373,1688,teamgamelogs,2008-09,Advanced
2008-09,1610612759,SAS,San Antonio Spurs,0020801042,2009-03-22T00:00:00,SAS vs. HOU,L,48.0,95.0,97.7,99.6,100.0,-4.6,-2.3,0.529,1.38,14.9,0.32,0.707,0.495,0.149,0.439,0.475,88.4,87.0,72.5,87,0.453,1,1231,1231,1231,141,1979,596,1330,1556,1428,1661,948,1160,1336,1247,2067,2166,2065,1613,teamgamelogs,2008-09,Advanced
2008-09,1610612746,LAC,Los Angeles Clippers,0020801044,2009-03-22T00:00:00,LAC @ TOR,L,48.0,77.8,78.4,96.5,103.1,-18.7,-24.7,0.483,0.93,12.3,0.082,0.638,0.383,0.155,0.413,0.449,100.6,97.0,80.83,97,0.35,1,1231,1231,1231,141,2453,876,2360,1952,2225,2210,2459,1961,2418,1386,2257,2344,533,2312,teamgamelogs,2008-09,Advanced
2008-09,1610612751,NJN,New Jersey Nets,0020801045,2009-03-22T00:00:00,NJN vs. CLE,L,48.0,99.0,103.5,110.8,111.6,-11.8,-8.1,0.406,2.6,12.0,0.224,0.723,0.469,0.059,0.429,0.49,87.8,85.5,71.25,85,0.421,1,1231,1231,1231,141,1530,1615,1773,2293,210,2238,2101,952,1820,15,2140,2037,2215,1892,teamgamelogs,2008-09,Advanced
2008-09,1610612739,CLE,Cleveland Cavaliers,0020801045,2009-03-22T00:00:00,CLE @ NJN,W,48.0,110.8,111.6,99.0,103.5,11.8,8.1,0.694,4.17,20.2,0.277,0.776,0.531,0.07,0.5,0.535,87.8,85.5,71.25,86,0.579,1,1,1,1,141,841,930,688,250,19,276,1489,356,633,35,1175,1361,2215,569,teamgamelogs,2008-09,Advanced
2008-09,1610612763,MEM,Memphis Grizzlies,0020801037,2009-03-21T00:00:00,MEM vs. BOS,L,48.0,94.3,95.6,112.8,115.4,-18.4,-19.8,0.515,1.06,13.4,0.37,0.73,0.516,0.176,0.423,0.467,92.7,91.0,75.83,91,0.335,1,1231,1231,1231,141,2074,1920,2261,1649,1999,2012,426,867,888,1842,2199,2231,1457,2349,teamgamelogs,2008-09,Advanced
2008-09,1610612739,CLE,Cleveland Cavaliers,0020801034,2009-03-21T00:00:00,CLE vs. ATL,W,48.0,106.3,109.7,104.6,105.5,1.6,4.2,0.553,1.5,16.9,0.273,0.74,0.521,0.151,0.526,0.573,93.9,92.0,76.67,93,0.547,1,1,1,1,141,1012,1078,1026,1333,1223,1035,1540,711,801,1274,841,825,1279,845,teamgamelogs,2008-09,Advanced
2008-09,1610612764,WAS,Washington Wizards,0020801040,2009-03-21T00:00:00,WAS @ PHX,L,48.0,97.8,99.0,129.6,130.6,-31.7,-31.6,0.368,1.27,10.7,0.339,0.696,0.495,0.113,0.411,0.457,98.5,97.5,81.25,97,0.32,1,1231,1231,1231,141,1880,2418,2426,2387,1639,2369,747,1299,1304,449,2268,2291,481,2385,teamgamelogs,2008-09,Advanced
2008-09,1610612738,BOS,Boston Celtics,0020801037,2009-03-21T00:00:00,BOS @ MEM,W,48.0,112.8,115.4,94.3,95.6,18.4,19.8,0.732,1.76,23.1,0.27,0.63,0.484,0.187,0.61,0.632,92.7,91.0,75.83,91,0.665,1,1,1,1,141,534,385,200,125,847,48,1584,2031,1566,2018,104,163,1457,112,teamgamelogs,2008-09,Advanced
2008-09,1610612757,POR,Portland Trail Blazers,0020801039,2009-03-21T00:00:00,POR @ MIL,W,48.0,101.9,103.2,89.4,90.3,12.5,12.9,0.676,1.35,17.8,0.277,0.745,0.511,0.183,0.5,0.544,94.1,93.0,77.5,93,0.568,1,1,1,1,141,1560,168,414,355,1502,773,1489,651,1017,1962,1175,1228,1065,672,teamgamelogs,2008-09,Advanced
2008-09,1610612753,ORL,Orlando Magic,0020801036,2009-03-21T00:00:00,ORL vs. NYK,W,48.0,112.7,112.2,101.8,105.1,10.9,7.1,0.658,1.67,18.7,0.279,0.588,0.447,0.153,0.571,0.6,99.4,98.0,81.67,98,0.594,1,1,1,1,141,790,1047,780,461,962,558,1450,2282,2122,1353,336,444,427,439,teamgamelogs,2008-09,Advanced
2008-09,1610612756,PHX,Phoenix Suns,0020801040,2009-03-21T00:00:00,PHX vs. WAS,W,48.0,129.6,130.6,97.8,99.0,31.7,31.6,0.627,3.56,22.2,0.304,0.661,0.505,0.092,0.614,0.635,98.5,97.5,81.25,98,0.68,1,1,1,1,141,43,576,35,692,45,85,1144,1711,1153,167,88,148,481,76,teamgamelogs,2008-09,Advanced
2008-09,1610612741,CHI,Chicago Bulls,0020801038,2009-03-21T00:00:00,CHI vs. LAL,L,48.0,104.0,109.0,116.6,115.8,-12.6,-6.8,0.436,0.74,13.1,0.333,0.712,0.549,0.23,0.545,0.607,102.5,100.5,83.75,100,0.472,1,1231,1231,1231,141,1069,1948,1659,2186,2382,2083,751,1104,375,2386,589,364,211,1444,teamgamelogs,2008-09,Advanced
2008-09,1610612737,ATL,Atlanta Hawks,0020801034,2009-03-21T00:00:00,ATL @ CLE,L,48.0,104.6,105.5,106.3,109.7,-1.6,-4.2,0.636,1.4,16.8,0.26,0.727,0.479,0.165,0.487,0.535,93.9,92.0,76.67,91,0.453,1,1231,1231,1231,141,1375,1445,1435,616,1404,1081,1735,903,1653,1627,1433,1372,1279,1615,teamgamelogs,2008-09,Advanced
2008-09,1610612766,CHA,Charlotte Bobcats,0020801035,2009-03-21T00:00:00,CHA vs. IND,L,48.0,87.4,94.3,119.7,122.7,-32.3,-28.4,0.441,0.79,12.0,0.444,0.769,0.581,0.216,0.438,0.451,92.6,88.0,73.33,88,0.304,1,1231,1231,1231,141,2139,2269,2401,2159,2346,2243,75,398,149,2315,2071,2329,1941,2407,teamgamelogs,2008-09,Advanced
2008-09,1610612754,IND,Indiana Pacers,0020801035,2009-03-21T00:00:00,IND @ CHA,W,48.0,119.7,122.7,87.4,94.3,32.3,28.4,0.463,2.38,16.5,0.231,0.556,0.419,0.091,0.583,0.619,92.6,88.0,73.33,88,0.696,1,1,1,1,141,187,318,60,2052,299,1167,2051,2380,2309,158,226,253,1941,54,teamgamelogs,2008-09,Advanced
2008-09,1610612749,MIL,Milwaukee Bucks,0020801039,2009-03-21T00:00:00,MIL vs. POR,L,48.0,89.4,90.3,101.9,103.2,-12.5,-12.9,0.5,0.94,12.5,0.255,0.723,0.489,0.172,0.428,0.483,94.1,93.0,77.5,93,0.432,1,1231,1231,1231,141,2291,895,2047,1744,2208,2165,1787,952,1434,1763,2161,2102,1065,1789,teamgamelogs,2008-09,Advanced
2008-09,1610612752,NYK,New York Knicks,0020801036,2009-03-21T00:00:00,NYK @ ORL,L,48.0,101.8,105.1,112.7,112.2,-10.9,-7.1,0.444,0.8,11.9,0.412,0.721,0.553,0.204,0.471,0.524,99.4,98.0,81.67,98,0.406,1,1231,1231,1231,141,1414,1664,1680,2145,2336,2253,174,989,336,2221,1669,1541,427,2022,teamgamelogs,2008-09,Advanced
2008-09,1610612747,LAL,Los Angeles Lakers,0020801038,2009-03-21T00:00:00,LAL @ CHI,W,48.0,116.6,115.8,104.0,109.0,12.6,6.8,0.489,2.0,15.9,0.288,0.667,0.451,0.109,0.555,0.566,102.5,100.5,83.75,101,0.528,1,1,1,1,141,512,1389,802,1870,518,1350,1350,1623,2083,375,482,907,211,1016,teamgamelogs,2008-09,Advanced
2008-09,1610612742,DAL,Dallas Mavericks,0020801023,2009-03-20T00:00:00,DAL @ IND,W,48.0,101.1,102.2,98.5,100.0,2.5,2.2,0.514,3.6,15.0,0.2,0.722,0.471,0.054,0.452,0.5,93.2,92.0,76.67,92,0.573,1,1,1,1,141,1637,596,1142,1661,38,1629,2243,973,1781,10,1912,1895,1279,629,teamgamelogs,2008-09,Advanced
