season_year,team_id,team_abbreviation,team_name,game_id,game_date,matchup,wl,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,endpoint,input_season,input_measure
2008-09,1610612744,GSW,Golden State Warriors,0020801033,2009-03-20T00:00:00,GSW vs. PHI,W,48.0,0.776,0.224,0.655,0.252,0.227,0.252,0.118,0.143,0.403,0.744,0.256,0.667,0.333,0.729,0.271,1,1,1,1,141,1281,1170,781,682,838,69,2202,1468,1187,39,2421,2082,234,134,2327,teamgamelogs,2008-09,Scoring
2008-09,1610612745,HOU,Houston Rockets,0020801030,2009-03-20T00:00:00,HOU vs. MIN,W,48.0,0.767,0.233,0.561,0.262,0.308,0.168,0.131,0.15,0.299,0.5,0.5,0.909,0.091,0.61,0.39,1,1,1,1,141,1393,1061,1750,588,261,524,2072,1361,2171,1139,1166,1114,1306,823,1632,teamgamelogs,2008-09,Scoring
2008-09,1610612762,UTA,Utah Jazz,0020801029,2009-03-20T00:00:00,UTA @ OKC,W,48.0,0.917,0.083,0.792,0.238,0.03,0.198,0.178,0.228,0.554,0.575,0.425,1.0,0.0,0.585,0.415,1,1,1,1,141,24,2434,52,822,2440,272,1378,323,103,664,1796,1,1388,1024,1418,teamgamelogs,2008-09,Scoring
2008-09,1610612765,DET,Detroit Pistons,0020801027,2009-03-20T00:00:00,DET vs. LAC,W,48.0,0.873,0.127,0.722,0.315,0.139,0.083,0.139,0.194,0.407,0.564,0.436,1.0,0.0,0.614,0.386,1,1,1,1,141,165,2293,258,237,1820,1763,1984,662,1127,732,1726,1,1388,785,1672,teamgamelogs,2008-09,Scoring
2008-09,1610612754,IND,Indiana Pacers,0020801023,2009-03-20T00:00:00,IND vs. DAL,L,48.0,0.69,0.31,0.478,0.196,0.391,0.098,0.13,0.0,0.283,0.273,0.727,0.833,0.167,0.471,0.529,1,1231,1231,1231,141,2165,292,2296,1357,42,1533,2076,2459,2264,2402,54,1492,830,2006,442,teamgamelogs,2008-09,Scoring
2008-09,1610612750,MIN,Minnesota Timberwolves,0020801030,2009-03-20T00:00:00,MIN @ HOU,L,48.0,0.825,0.175,0.636,0.205,0.205,0.08,0.159,0.193,0.432,0.5,0.5,0.833,0.167,0.559,0.441,1,1231,1231,1231,141,630,1821,981,1227,1079,1830,1689,685,869,1139,1166,1492,830,1268,1173,teamgamelogs,2008-09,Scoring
2008-09,1610612763,MEM,Memphis Grizzlies,0020801028,2009-03-20T00:00:00,MEM @ NOH,L,48.0,0.892,0.108,0.619,0.214,0.071,0.107,0.31,0.095,0.405,0.5,0.5,1.0,0.0,0.536,0.464,1,1231,1231,1231,141,82,2379,1172,1089,2316,1380,66,2137,1143,1139,1166,1,1388,1506,947,teamgamelogs,2008-09,Scoring
2008-09,1610612755,PHI,Philadelphia 76ers,0020801033,2009-03-20T00:00:00,PHI @ GSW,L,48.0,0.84,0.16,0.613,0.198,0.108,0.27,0.279,0.189,0.414,0.618,0.382,1.0,0.0,0.658,0.342,1,1231,1231,1231,141,433,2021,1238,1323,2099,34,185,747,1055,388,2068,1,1388,461,1991,teamgamelogs,2008-09,Scoring
2008-09,1610612759,SAS,San Antonio Spurs,0020801031,2009-03-20T00:00:00,SAS vs. BOS,L,48.0,0.779,0.221,0.727,0.182,0.156,0.195,0.117,0.104,0.545,0.464,0.536,1.0,0.0,0.531,0.469,1,1231,1231,1231,141,1245,1208,229,1526,1643,292,2215,2034,126,1494,951,1,1388,1538,907,teamgamelogs,2008-09,Scoring
2008-09,1610612743,DEN,Denver Nuggets,0020801032,2009-03-20T00:00:00,DEN vs. WAS,W,48.0,0.819,0.181,0.69,0.069,0.103,0.259,0.207,0.259,0.621,0.625,0.375,1.0,0.0,0.659,0.341,1,1,1,1,141,732,1724,471,2418,2130,55,911,139,18,340,2090,1,1388,448,2010,teamgamelogs,2008-09,Scoring
2008-09,1610612748,MIA,Miami Heat,0020801025,2009-03-20T00:00:00,MIA @ NJN,L,48.0,0.747,0.253,0.682,0.136,0.136,0.08,0.182,0.136,0.545,0.667,0.333,1.0,0.0,0.706,0.294,1,1231,1231,1231,141,1647,805,523,2042,1845,1830,1309,1585,126,183,2247,1,1388,196,2257,teamgamelogs,2008-09,Scoring
2008-09,1610612751,NJN,New Jersey Nets,0020801025,2009-03-20T00:00:00,NJN vs. MIA,W,48.0,0.784,0.216,0.5,0.104,0.281,0.063,0.219,0.083,0.396,0.583,0.417,1.0,0.0,0.697,0.303,1,1,1,1,141,1192,1264,2181,2273,395,2067,752,2254,1258,585,1853,1,1388,240,2213,teamgamelogs,2008-09,Scoring
2008-09,1610612752,NYK,New York Knicks,0020801026,2009-03-20T00:00:00,NYK vs. SAC,L,48.0,0.761,0.239,0.617,0.106,0.191,0.085,0.191,0.255,0.511,0.414,0.586,0.667,0.333,0.457,0.543,1,1231,1231,1231,141,1476,983,1190,2256,1233,1742,1151,152,262,1863,580,2082,234,2080,366,teamgamelogs,2008-09,Scoring
2008-09,1610612746,LAC,Los Angeles Clippers,0020801027,2009-03-20T00:00:00,LAC @ DET,L,48.0,0.845,0.155,0.667,0.244,0.167,0.067,0.167,0.044,0.422,0.567,0.433,0.6,0.4,0.571,0.429,1,1231,1231,1231,141,386,2072,651,747,1532,2014,1548,2432,975,706,1738,2251,162,1131,1285,teamgamelogs,2008-09,Scoring
2008-09,1610612742,DAL,Dallas Mavericks,0020801023,2009-03-20T00:00:00,DAL @ IND,W,48.0,0.831,0.169,0.638,0.404,0.16,0.064,0.202,0.138,0.234,0.5,0.5,0.6,0.4,0.514,0.486,1,1,1,1,141,545,1909,962,33,1593,2047,988,1558,2415,1139,1166,2251,162,1661,787,teamgamelogs,2008-09,Scoring
2008-09,1610612757,POR,Portland Trail Blazers,0020801021,2009-03-19T00:00:00,POR @ CLE,L,53.0,0.763,0.237,0.587,0.348,0.163,0.022,0.25,0.0,0.239,0.519,0.481,1.0,0.0,0.594,0.406,1,1231,1231,1231,27,1440,1008,1515,122,1567,2400,391,2459,2402,1028,1419,1,1388,962,1480,teamgamelogs,2008-09,Scoring
2008-09,1610612737,ATL,Atlanta Hawks,0020801020,2009-03-19T00:00:00,ATL vs. DAL,W,48.0,0.779,0.221,0.611,0.189,0.189,0.179,0.2,0.179,0.421,0.448,0.552,0.667,0.333,0.486,0.514,1,1,1,1,141,1245,1208,1253,1436,1265,423,1007,889,983,1615,829,2082,234,1919,524,teamgamelogs,2008-09,Scoring
2008-09,1610612747,LAL,Los Angeles Lakers,0020801022,2009-03-19T00:00:00,LAL vs. GSW,W,48.0,0.822,0.178,0.649,0.14,0.211,0.105,0.14,0.184,0.509,0.486,0.514,0.75,0.25,0.533,0.467,1,1,1,1,141,679,1779,841,1999,1012,1410,1958,811,278,1303,1155,1860,461,1522,924,teamgamelogs,2008-09,Scoring
2008-09,1610612739,CLE,Cleveland Cavaliers,0020801021,2009-03-19T00:00:00,CLE vs. POR,W,53.0,0.779,0.221,0.68,0.247,0.124,0.062,0.196,0.134,0.433,0.455,0.545,0.75,0.25,0.486,0.514,1,1,1,1,27,1254,1201,541,719,1968,2077,1090,1612,855,1565,870,1860,461,1903,543,teamgamelogs,2008-09,Scoring
2008-09,1610612742,DAL,Dallas Mavericks,0020801020,2009-03-19T00:00:00,DAL @ ATL,L,48.0,0.652,0.348,0.69,0.276,0.207,0.149,0.103,0.126,0.414,0.333,0.667,0.833,0.167,0.417,0.583,1,1231,1231,1231,141,2331,129,471,463,1045,739,2306,1747,1057,2252,173,1492,830,2256,196,teamgamelogs,2008-09,Scoring
2008-09,1610612744,GSW,Golden State Warriors,0020801022,2009-03-19T00:00:00,GSW @ LAL,L,48.0,0.84,0.16,0.717,0.283,0.142,0.132,0.142,0.217,0.434,0.5,0.5,1.0,0.0,0.558,0.442,1,1231,1231,1231,141,431,2029,285,410,1789,990,1940,419,842,1139,1166,1,1388,1289,1165,teamgamelogs,2008-09,Scoring
2008-09,1610612753,ORL,Orlando Magic,0020801014,2009-03-18T00:00:00,ORL @ MIL,W,48.0,0.613,0.387,0.472,0.113,0.311,0.038,0.217,0.142,0.358,0.6,0.4,0.909,0.091,0.694,0.306,1,1,1,1,141,2410,51,2324,2224,246,2313,775,1501,1675,458,1966,1114,1306,250,2202,teamgamelogs,2008-09,Scoring
2008-09,1610612748,MIA,Miami Heat,0020801009,2009-03-18T00:00:00,MIA @ BOS,L,53.0,0.793,0.207,0.667,0.333,0.222,0.028,0.111,0.12,0.333,0.639,0.361,0.75,0.25,0.659,0.341,1,1231,1231,1231,27,1075,1384,651,158,883,2365,2260,1833,1925,286,2171,1860,461,448,2010,teamgamelogs,2008-09,Scoring
2008-09,1610612760,OKC,Oklahoma City Thunder,0020801016,2009-03-18T00:00:00,OKC vs. CHI,L,48.0,0.866,0.134,0.771,0.271,0.063,0.229,0.167,0.313,0.5,0.297,0.703,1.0,0.0,0.333,0.667,1,1231,1231,1231,141,209,2249,88,509,2370,135,1548,16,308,2356,105,1,1388,2427,29,teamgamelogs,2008-09,Scoring
2008-09,1610612756,PHX,Phoenix Suns,0020801018,2009-03-18T00:00:00,PHX vs. PHI,W,48.0,0.783,0.217,0.746,0.111,0.143,0.111,0.111,0.095,0.635,0.468,0.532,0.5,0.5,0.472,0.528,1,1,1,1,141,1204,1253,158,2236,1772,1309,2260,2137,8,1470,990,2322,53,2004,456,teamgamelogs,2008-09,Scoring
2008-09,1610612740,NOH,New Orleans Hornets,0020801015,2009-03-18T00:00:00,NOH vs. MIN,W,48.0,0.823,0.177,0.681,0.213,0.128,0.17,0.191,0.181,0.468,0.531,0.469,0.75,0.25,0.556,0.444,1,1,1,1,141,665,1783,535,1106,1930,503,1151,861,545,940,1504,1860,461,1298,1132,teamgamelogs,2008-09,Scoring
2008-09,1610612751,NJN,New Jersey Nets,0020801012,2009-03-18T00:00:00,NJN @ NYK,W,48.0,0.718,0.282,0.73,0.261,0.209,0.148,0.061,0.183,0.47,0.595,0.405,0.625,0.375,0.6,0.4,1,1,1,1,141,1971,484,224,593,1034,759,2449,837,530,496,1963,2230,199,871,1530,teamgamelogs,2008-09,Scoring
2008-09,1610612750,MIN,Minnesota Timberwolves,0020801015,2009-03-18T00:00:00,MIN @ NOH,L,48.0,0.689,0.311,0.495,0.129,0.258,0.086,0.247,0.054,0.366,0.435,0.565,0.875,0.125,0.548,0.452,1,1231,1231,1231,141,2173,285,2217,2114,573,1723,432,2415,1590,1716,731,1272,1087,1384,1063,teamgamelogs,2008-09,Scoring
2008-09,1610612765,DET,Detroit Pistons,0020801017,2009-03-18T00:00:00,DET @ HOU,L,58.0,0.889,0.111,0.634,0.218,0.178,0.079,0.188,0.158,0.416,0.344,0.656,1.0,0.0,0.447,0.553,1,1231,1231,1231,5,99,2357,1017,1055,1402,1840,1195,1211,1041,2237,218,1,1388,2133,318,teamgamelogs,2008-09,Scoring
2008-09,1610612763,MEM,Memphis Grizzlies,0020801013,2009-03-18T00:00:00,MEM vs. DEN,L,48.0,0.86,0.14,0.624,0.147,0.193,0.156,0.183,0.229,0.477,0.441,0.559,1.0,0.0,0.537,0.463,1,1231,1231,1231,141,249,2211,1121,1940,1221,665,1288,309,469,1663,780,1,1388,1493,956,teamgamelogs,2008-09,Scoring
2008-09,1610612754,IND,Indiana Pacers,0020801011,2009-03-18T00:00:00,IND vs. POR,L,48.0,0.821,0.179,0.659,0.212,0.212,0.188,0.129,0.176,0.447,0.393,0.607,1.0,0.0,0.5,0.5,1,1231,1231,1231,141,689,1763,764,1117,1004,341,2097,921,720,1996,446,1,1388,1744,597,teamgamelogs,2008-09,Scoring
2008-09,1610612745,HOU,Houston Rockets,0020801017,2009-03-18T00:00:00,HOU vs. DET,W,58.0,0.895,0.105,0.755,0.226,0.085,0.104,0.16,0.075,0.528,0.525,0.475,0.667,0.333,0.535,0.465,1,1,1,1,5,77,2383,133,969,2256,1444,1668,2321,182,998,1460,2082,234,1515,940,teamgamelogs,2008-09,Scoring
2008-09,1610612755,PHI,Philadelphia 76ers,0020801018,2009-03-18T00:00:00,PHI @ PHX,L,48.0,0.793,0.207,0.638,0.207,0.207,0.198,0.155,0.069,0.431,0.432,0.568,1.0,0.0,0.533,0.467,1,1231,1231,1231,141,1085,1369,969,1186,1045,266,1755,2358,886,1754,699,1,1388,1522,924,teamgamelogs,2008-09,Scoring
2008-09,1610612746,LAC,Los Angeles Clippers,0020801019,2009-03-18T00:00:00,LAC vs. WAS,W,48.0,0.675,0.325,0.52,0.098,0.366,0.073,0.114,0.106,0.423,0.719,0.281,0.867,0.133,0.766,0.234,1,1,1,1,141,2244,213,2080,2318,73,1927,2242,2011,974,79,2378,1363,1081,57,2404,teamgamelogs,2008-09,Scoring
2008-09,1610612752,NYK,New York Knicks,0020801012,2009-03-18T00:00:00,NYK vs. NJN,L,48.0,0.802,0.198,0.809,0.202,0.067,0.101,0.124,0.236,0.607,0.361,0.639,1.0,0.0,0.395,0.605,1,1231,1231,1231,141,949,1508,29,1262,2335,1489,2162,253,28,2153,304,1,1388,2334,123,teamgamelogs,2008-09,Scoring
2008-09,1610612758,SAC,Sacramento Kings,0020801010,2009-03-18T00:00:00,SAC @ CHA,L,48.0,0.759,0.241,0.568,0.182,0.307,0.091,0.125,0.375,0.386,0.36,0.64,0.667,0.333,0.441,0.559,1,1231,1231,1231,141,1509,942,1689,1526,277,1654,2139,3,1349,2158,297,2082,234,2159,292,teamgamelogs,2008-09,Scoring
2008-09,1610612764,WAS,Washington Wizards,0020801019,2009-03-18T00:00:00,WAS @ LAC,L,48.0,0.885,0.115,0.815,0.204,0.056,0.102,0.13,0.194,0.611,0.568,0.432,1.0,0.0,0.587,0.413,1,1231,1231,1231,141,113,2345,23,1245,2396,1483,2092,662,25,696,1764,1,1388,1010,1447,teamgamelogs,2008-09,Scoring
2008-09,1610612741,CHI,Chicago Bulls,0020801016,2009-03-18T00:00:00,CHI @ OKC,W,48.0,0.875,0.125,0.757,0.35,0.087,0.087,0.155,0.117,0.408,0.256,0.744,0.667,0.333,0.286,0.714,1,1,1,1,141,155,2300,126,118,2243,1706,1749,1891,1119,2423,38,2082,234,2450,9,teamgamelogs,2008-09,Scoring
2008-09,1610612738,BOS,Boston Celtics,0020801009,2009-03-18T00:00:00,BOS vs. MIA,W,53.0,0.878,0.122,0.696,0.268,0.161,0.098,0.143,0.089,0.429,0.615,0.385,1.0,0.0,0.667,0.333,1,1,1,1,27,143,2315,427,539,1587,1526,1918,2204,902,394,2050,1,1388,396,2018,teamgamelogs,2008-09,Scoring
2008-09,1610612749,MIL,Milwaukee Bucks,0020801014,2009-03-18T00:00:00,MIL vs. ORL,L,48.0,0.844,0.156,0.65,0.375,0.113,0.05,0.238,0.1,0.275,0.538,0.462,1.0,0.0,0.586,0.414,1,1231,1231,1231,141,392,2064,830,66,2053,2201,527,2081,2294,892,1551,1,1388,1015,1438,teamgamelogs,2008-09,Scoring
2008-09,1610612743,DEN,Denver Nuggets,0020801013,2009-03-18T00:00:00,DEN @ MEM,W,48.0,0.724,0.276,0.505,0.126,0.243,0.126,0.252,0.099,0.378,0.393,0.607,0.889,0.111,0.514,0.486,1,1,1,1,141,1913,543,2175,2135,691,1087,386,2092,1457,1996,446,1197,1178,1675,769,teamgamelogs,2008-09,Scoring
2008-09,1610612766,CHA,Charlotte Bobcats,0020801010,2009-03-18T00:00:00,CHA vs. SAC,W,48.0,0.721,0.279,0.462,0.096,0.26,0.106,0.279,0.144,0.365,0.542,0.458,1.0,0.0,0.667,0.333,1,1,1,1,141,1945,515,2345,2324,563,1403,188,1460,1601,874,1577,1,1388,396,2018,teamgamelogs,2008-09,Scoring
2008-09,1610612757,POR,Portland Trail Blazers,0020801011,2009-03-18T00:00:00,POR @ IND,W,48.0,0.747,0.253,0.611,0.274,0.253,0.042,0.137,0.158,0.337,0.379,0.621,0.75,0.25,0.459,0.541,1,1,1,1,141,1640,815,1253,484,621,2277,2013,1215,1899,2072,375,1860,461,2065,383,teamgamelogs,2008-09,Scoring
2008-09,1610612753,ORL,Orlando Magic,0020801002,2009-03-17T00:00:00,ORL @ CLE,L,48.0,0.646,0.354,0.559,0.151,0.323,0.172,0.118,0.161,0.409,0.577,0.423,0.8,0.2,0.639,0.361,1,1231,1231,1231,141,2350,110,1763,1899,194,486,2196,1166,1105,631,1817,1641,651,599,1848,teamgamelogs,2008-09,Scoring
2008-09,1610612737,ATL,Atlanta Hawks,0020801001,2009-03-17T00:00:00,ATL vs. SAC,W,48.0,0.744,0.256,0.672,0.134,0.202,0.134,0.126,0.168,0.538,0.475,0.525,1.0,0.0,0.563,0.438,1,1,1,1,141,1678,778,647,2067,1125,960,2138,1067,152,1428,1030,1,1388,1237,1210,teamgamelogs,2008-09,Scoring
2008-09,1610612750,MIN,Minnesota Timberwolves,0020801005,2009-03-17T00:00:00,MIN @ SAS,L,48.0,0.808,0.192,0.674,0.256,0.174,0.105,0.151,0.058,0.419,0.345,0.655,0.6,0.4,0.382,0.618,1,1231,1231,1231,141,857,1599,587,637,1442,1424,1818,2402,1014,2223,225,2251,162,2361,99,teamgamelogs,2008-09,Scoring
2008-09,1610612741,CHI,Chicago Bulls,0020801003,2009-03-17T00:00:00,CHI vs. BOS,W,48.0,0.807,0.193,0.598,0.142,0.142,0.134,0.26,0.157,0.457,0.526,0.474,0.833,0.167,0.568,0.432,1,1,1,1,141,875,1574,1393,1983,1787,972,315,1224,646,987,1464,1492,830,1177,1275,teamgamelogs,2008-09,Scoring
2008-09,1610612764,WAS,Washington Wizards,0020801006,2009-03-17T00:00:00,WAS @ UTA,L,48.0,0.885,0.115,0.636,0.159,0.102,0.068,0.261,0.17,0.477,0.357,0.643,0.667,0.333,0.387,0.613,1,1231,1231,1231,141,113,2345,981,1797,2144,1995,296,1015,464,2165,282,2082,234,2351,107,teamgamelogs,2008-09,Scoring
2008-09,1610612746,LAC,Los Angeles Clippers,0020801007,2009-03-17T00:00:00,LAC @ GSW,L,48.0,0.784,0.216,0.533,0.167,0.2,0.133,0.267,0.108,0.367,0.531,0.469,0.75,0.25,0.575,0.425,1,1231,1231,1231,141,1198,1263,1986,1691,1128,973,251,1982,1585,940,1504,1860,461,1114,1331,teamgamelogs,2008-09,Scoring
2008-09,1610612758,SAC,Sacramento Kings,0020801001,2009-03-17T00:00:00,SAC @ ATL,L,48.0,0.747,0.253,0.495,0.186,0.216,0.227,0.289,0.299,0.309,0.375,0.625,1.0,0.0,0.516,0.484,1,1231,1231,1231,141,1657,801,2213,1484,940,144,137,35,2111,2090,356,1,1388,1642,813,teamgamelogs,2008-09,Scoring
2008-09,1610612755,PHI,Philadelphia 76ers,0020801008,2009-03-17T00:00:00,PHI @ LAL,W,48.0,0.767,0.233,0.702,0.255,0.16,0.149,0.138,0.223,0.447,0.576,0.424,0.6,0.4,0.579,0.421,1,1,1,1,141,1393,1061,380,643,1593,747,1990,363,724,645,1798,2251,162,1079,1368,teamgamelogs,2008-09,Scoring
2008-09,1610612739,CLE,Cleveland Cavaliers,0020801002,2009-03-17T00:00:00,CLE vs. ORL,W,48.0,0.738,0.262,0.66,0.351,0.216,0.103,0.124,0.165,0.309,0.469,0.531,0.714,0.286,0.513,0.487,1,1,1,1,141,1750,707,745,112,940,1455,2159,1118,2111,1459,992,2007,390,1693,754,teamgamelogs,2008-09,Scoring
2008-09,1610612765,DET,Detroit Pistons,0020801004,2009-03-17T00:00:00,DET @ DAL,L,48.0,0.88,0.12,0.673,0.238,0.149,0.059,0.178,0.119,0.436,0.441,0.559,1.0,0.0,0.513,0.487,1,1231,1231,1231,141,134,2326,622,822,1721,2098,1378,1859,827,1663,780,1,1388,1693,754,teamgamelogs,2008-09,Scoring
2008-09,1610612762,UTA,Utah Jazz,0020801006,2009-03-17T00:00:00,UTA vs. WAS,W,48.0,0.889,0.111,0.757,0.233,0.058,0.087,0.184,0.272,0.524,0.59,0.41,1.0,0.0,0.61,0.39,1,1,1,1,141,99,2357,126,885,2388,1706,1256,98,196,548,1911,1,1388,823,1632,teamgamelogs,2008-09,Scoring
2008-09,1610612744,GSW,Golden State Warriors,0020801007,2009-03-17T00:00:00,GSW vs. LAC,W,48.0,0.833,0.167,0.598,0.22,0.165,0.276,0.236,0.15,0.378,0.526,0.474,1.0,0.0,0.6,0.4,1,1,1,1,141,517,1919,1393,1027,1547,26,541,1360,1461,987,1464,1,1388,871,1530,teamgamelogs,2008-09,Scoring
2008-09,1610612738,BOS,Boston Celtics,0020801003,2009-03-17T00:00:00,BOS @ CHI,L,48.0,0.77,0.23,0.529,0.165,0.273,0.05,0.198,0.058,0.364,0.313,0.688,1.0,0.0,0.488,0.512,1,1231,1231,1231,141,1373,1087,2023,1716,456,2209,1050,2404,1609,2319,139,1,1388,1871,584,teamgamelogs,2008-09,Scoring
2008-09,1610612747,LAL,Los Angeles Lakers,0020801008,2009-03-17T00:00:00,LAL vs. PHI,L,48.0,0.757,0.243,0.645,0.129,0.226,0.065,0.129,0.14,0.516,0.7,0.3,1.0,0.0,0.757,0.243,1,1231,1231,1231,141,1535,924,885,2114,851,2039,2100,1531,232,104,2348,1,1388,75,2381,teamgamelogs,2008-09,Scoring
2008-09,1610612742,DAL,Dallas Mavericks,0020801004,2009-03-17T00:00:00,DAL vs. DET,W,48.0,0.806,0.194,0.621,0.388,0.175,0.058,0.204,0.087,0.233,0.594,0.406,0.667,0.333,0.605,0.395,1,1,1,1,141,896,1563,1150,51,1428,2112,974,2224,2419,506,1942,2082,234,849,1597,teamgamelogs,2008-09,Scoring
2008-09,1610612759,SAS,San Antonio Spurs,0020801005,2009-03-17T00:00:00,SAS vs. MIN,W,48.0,0.738,0.263,0.624,0.28,0.161,0.054,0.215,0.14,0.344,0.586,0.414,0.8,0.2,0.618,0.382,1,1,1,1,141,1756,698,1128,433,1577,2160,799,1531,1822,566,1879,1641,651,752,1695,teamgamelogs,2008-09,Scoring
2008-09,1610612740,NOH,New Orleans Hornets,0020800998,2009-03-16T00:00:00,NOH vs. HOU,L,48.0,0.859,0.141,0.667,0.238,0.107,0.143,0.226,0.167,0.429,0.536,0.464,0.667,0.333,0.548,0.452,1,1231,1231,1231,141,252,2207,651,818,2103,832,656,1070,902,914,1535,2082,234,1384,1063,teamgamelogs,2008-09,Scoring
2008-09,1610612760,OKC,Oklahoma City Thunder,0020800999,2009-03-16T00:00:00,OKC vs. SAS,W,48.0,0.914,0.086,0.667,0.282,0.115,0.192,0.218,0.269,0.385,0.385,0.615,1.0,0.0,0.448,0.552,1,1,1,1,141,31,2428,651,421,2030,309,765,109,1372,2041,404,1,1388,2129,329,teamgamelogs,2008-09,Scoring
2008-09,1610612759,SAS,San Antonio Spurs,0020800999,2009-03-16T00:00:00,SAS @ OKC,L,48.0,0.759,0.241,0.789,0.447,0.118,0.079,0.092,0.184,0.342,0.4,0.6,1.0,0.0,0.455,0.545,1,1231,1231,1231,141,1491,956,57,17,2007,1844,2368,811,1852,1948,476,1,1388,2097,355,teamgamelogs,2008-09,Scoring
2008-09,1610612766,CHA,Charlotte Bobcats,0020800996,2009-03-16T00:00:00,CHA vs. TOR,W,48.0,0.742,0.258,0.679,0.214,0.161,0.134,0.161,0.25,0.464,0.684,0.316,1.0,0.0,0.727,0.273,1,1,1,1,141,1706,753,570,1089,1587,969,1664,174,575,149,2312,1,1388,135,2320,teamgamelogs,2008-09,Scoring
2008-09,1610612743,DEN,Denver Nuggets,0020801000,2009-03-16T00:00:00,DEN vs. NJN,W,48.0,0.808,0.192,0.595,0.083,0.223,0.198,0.182,0.14,0.512,0.556,0.444,0.778,0.222,0.6,0.4,1,1,1,1,141,863,1598,1434,2378,880,264,1309,1519,253,774,1661,1806,599,871,1530,teamgamelogs,2008-09,Scoring
2008-09,1610612751,NJN,New Jersey Nets,0020801000,2009-03-16T00:00:00,NJN @ DEN,L,48.0,0.658,0.342,0.563,0.313,0.313,0.073,0.125,0.094,0.25,0.519,0.481,0.8,0.2,0.595,0.405,1,1231,1231,1231,141,2313,147,1732,253,237,1929,2139,2158,2376,1028,1419,1641,651,942,1500,teamgamelogs,2008-09,Scoring
2008-09,1610612745,HOU,Houston Rockets,0020800998,2009-03-16T00:00:00,HOU @ NOH,W,48.0,0.718,0.282,0.589,0.126,0.126,0.179,0.284,0.179,0.463,0.571,0.429,0.75,0.25,0.594,0.406,1,1,1,1,141,1961,497,1489,2131,1943,423,157,889,585,666,1766,1860,461,962,1480,teamgamelogs,2008-09,Scoring
2008-09,1610612763,MEM,Memphis Grizzlies,0020800997,2009-03-16T00:00:00,MEM vs. POR,L,48.0,0.866,0.134,0.652,0.217,0.196,0.098,0.152,0.174,0.435,0.467,0.533,1.0,0.0,0.556,0.444,1,1231,1231,1231,141,209,2249,817,1062,1188,1533,1801,957,833,1472,968,1,1388,1298,1132,teamgamelogs,2008-09,Scoring
2008-09,1610612761,TOR,Toronto Raptors,0020800996,2009-03-16T00:00:00,TOR @ CHA,L,48.0,0.775,0.225,0.558,0.186,0.105,0.105,0.337,0.116,0.372,0.667,0.333,1.0,0.0,0.704,0.296,1,1231,1231,1231,141,1312,1148,1770,1478,2121,1424,20,1896,1520,183,2247,1,1388,208,2250,teamgamelogs,2008-09,Scoring
2008-09,1610612757,POR,Portland Trail Blazers,0020800997,2009-03-16T00:00:00,POR @ MEM,W,48.0,0.769,0.231,0.563,0.194,0.262,0.107,0.175,0.165,0.369,0.517,0.483,1.0,0.0,0.632,0.368,1,1,1,1,141,1375,1076,1723,1372,539,1385,1430,1116,1557,1043,1388,1,1388,650,1793,teamgamelogs,2008-09,Scoring
2008-09,1610612758,SAC,Sacramento Kings,0020800993,2009-03-15T00:00:00,SAC @ WAS,L,48.0,0.69,0.31,0.558,0.115,0.231,0.067,0.212,0.154,0.442,0.414,0.586,0.875,0.125,0.514,0.486,1,1231,1231,1231,141,2165,292,1777,2209,805,2009,841,1280,766,1863,580,1272,1087,1675,769,teamgamelogs,2008-09,Scoring
2008-09,1610612737,ATL,Atlanta Hawks,0020800985,2009-03-15T00:00:00,ATL vs. POR,W,48.0,0.817,0.183,0.755,0.184,0.153,0.102,0.092,0.235,0.571,0.378,0.622,1.0,0.0,0.452,0.548,1,1,1,1,141,757,1697,131,1501,1675,1472,2370,260,67,2087,372,1,1388,2107,348,teamgamelogs,2008-09,Scoring
2008-09,1610612765,DET,Detroit Pistons,0020800987,2009-03-15T00:00:00,DET vs. MEM,L,48.0,0.951,0.049,0.857,0.333,0.071,0.143,0.071,0.167,0.524,0.75,0.25,1.0,0.0,0.763,0.237,1,1231,1231,1231,141,7,2454,7,158,2316,832,2429,1070,199,32,2423,1,1388,62,2396,teamgamelogs,2008-09,Scoring
2008-09,1610612763,MEM,Memphis Grizzlies,0020800987,2009-03-15T00:00:00,MEM @ DET,W,48.0,0.829,0.171,0.607,0.225,0.202,0.124,0.191,0.146,0.382,0.556,0.444,1.0,0.0,0.636,0.364,1,1,1,1,141,590,1869,1300,984,1104,1126,1157,1430,1402,774,1661,1,1388,616,1826,teamgamelogs,2008-09,Scoring
