season_year,team_id,team_abbreviation,team_name,game_id,game_date,matchup,wl,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,endpoint,input_season,input_measure
2022-23,1610612762,UTA,Utah Jazz,0022200157,2022-11-07T00:00:00,UTA vs. LAL,W,48.0,21.0,19.0,20.0,58.0,21.0,9.0,11.0,52.0,1,1,1,1,99,344,241,226,289,1056,291,472,798,teamgamelogs,2022-23,Misc
2022-23,1610612740,NOP,New Orleans Pelicans,0022200147,2022-11-07T00:00:00,NOP @ IND,L,48.0,18.0,17.0,22.0,60.0,16.0,12.0,19.0,40.0,1,741,741,741,99,586,374,142,221,604,582,1154,214,teamgamelogs,2022-23,Misc
2022-23,1610612743,DEN,Denver Nuggets,0022200154,2022-11-07T00:00:00,DEN @ SAS,W,48.0,35.0,11.0,18.0,62.0,24.0,16.0,16.0,54.0,1,1,1,1,99,11,900,328,168,1252,926,925,909,teamgamelogs,2022-23,Misc
2022-23,1610612739,CLE,Cleveland Cavaliers,0022200158,2022-11-07T00:00:00,CLE @ LAC,L,48.0,10.0,8.0,18.0,46.0,25.0,6.0,7.0,34.0,1,741,741,741,99,1276,1191,328,905,1294,96,181,68,teamgamelogs,2022-23,Misc
2022-23,1610612754,IND,Indiana Pacers,0022200147,2022-11-07T00:00:00,IND vs. NOP,W,48.0,16.0,12.0,19.0,40.0,18.0,17.0,22.0,60.0,1,1,1,1,99,789,810,270,1188,789,1018,1309,1193,teamgamelogs,2022-23,Misc
2022-23,1610612751,BKN,Brooklyn Nets,0022200155,2022-11-07T00:00:00,BKN @ DAL,L,48.0,26.0,17.0,10.0,38.0,23.0,24.0,6.0,32.0,1,741,741,741,99,109,374,1010,1268,1197,1397,113,43,teamgamelogs,2022-23,Misc
2022-23,1610612764,WAS,Washington Wizards,0022200144,2022-11-07T00:00:00,WAS @ CHA,W,48.0,16.0,14.0,13.0,58.0,22.0,22.0,16.0,70.0,1,1,1,1,99,789,635,725,289,1138,1333,925,1424,teamgamelogs,2022-23,Misc
2022-23,1610612759,SAS,San Antonio Spurs,0022200154,2022-11-07T00:00:00,SAS vs. DEN,L,48.0,24.0,16.0,16.0,54.0,35.0,11.0,18.0,62.0,1,741,741,741,99,188,464,468,454,1470,464,1089,1261,teamgamelogs,2022-23,Misc
2022-23,1610612745,HOU,Houston Rockets,0022200145,2022-11-07T00:00:00,HOU @ ORL,W,48.0,31.0,13.0,13.0,40.0,31.0,22.0,9.0,52.0,1,1,1,1,99,29,732,725,1188,1436,1333,307,798,teamgamelogs,2022-23,Misc
2022-23,1610612741,CHI,Chicago Bulls,0022200151,2022-11-07T00:00:00,CHI vs. TOR,W,48.0,21.0,11.0,16.0,56.0,23.0,4.0,13.0,50.0,1,1,1,1,99,344,900,468,363,1197,26,663,688,teamgamelogs,2022-23,Misc
2022-23,1610612765,DET,Detroit Pistons,0022200146,2022-11-07T00:00:00,DET vs. OKC,W,48.0,13.0,20.0,9.0,56.0,16.0,14.0,13.0,52.0,1,1,1,1,99,1050,191,1092,363,604,750,663,798,teamgamelogs,2022-23,Misc
2022-23,1610612738,BOS,Boston Celtics,0022200152,2022-11-07T00:00:00,BOS @ MEM,W,48.0,13.0,9.0,15.0,48.0,18.0,16.0,11.0,48.0,1,1,1,1,99,1050,1104,557,794,789,926,472,577,teamgamelogs,2022-23,Misc
2022-23,1610612752,NYK,New York Knicks,0022200153,2022-11-07T00:00:00,NYK @ MIN,W,48.0,26.0,19.0,17.0,38.0,17.0,9.0,19.0,48.0,1,1,1,1,99,109,241,393,1268,693,291,1154,577,teamgamelogs,2022-23,Misc
2022-23,1610612749,MIL,Milwaukee Bucks,0022200149,2022-11-07T00:00:00,MIL @ ATL,L,48.0,5.0,7.0,3.0,40.0,22.0,19.0,13.0,50.0,1,741,741,741,99,1456,1280,1444,1188,1138,1180,663,688,teamgamelogs,2022-23,Misc
2022-23,1610612761,TOR,Toronto Raptors,0022200151,2022-11-07T00:00:00,TOR @ CHI,L,48.0,23.0,4.0,13.0,50.0,21.0,11.0,16.0,56.0,1,741,741,741,99,230,1410,725,684,1056,464,925,1028,teamgamelogs,2022-23,Misc
2022-23,1610612742,DAL,Dallas Mavericks,0022200155,2022-11-07T00:00:00,DAL vs. BKN,W,48.0,23.0,24.0,6.0,32.0,26.0,17.0,10.0,38.0,1,1,1,1,99,230,67,1301,1414,1336,1018,390,153,teamgamelogs,2022-23,Misc
2022-23,1610612746,LAC,LA Clippers,0022200158,2022-11-07T00:00:00,LAC vs. CLE,W,48.0,25.0,6.0,7.0,34.0,10.0,8.0,18.0,46.0,1,1,1,1,99,146,1330,1248,1367,147,202,1089,467,teamgamelogs,2022-23,Misc
2022-23,1610612737,ATL,Atlanta Hawks,0022200149,2022-11-07T00:00:00,ATL vs. MIL,W,48.0,22.0,19.0,13.0,50.0,5.0,7.0,3.0,40.0,1,1,1,1,99,285,241,725,684,18,152,26,214,teamgamelogs,2022-23,Misc
2022-23,1610612757,POR,Portland Trail Blazers,0022200150,2022-11-07T00:00:00,POR @ MIA,W,48.0,17.0,10.0,13.0,38.0,24.0,6.0,16.0,40.0,1,1,1,1,99,693,1018,725,1268,1252,96,925,214,teamgamelogs,2022-23,Misc
2022-23,1610612744,GSW,Golden State Warriors,0022200156,2022-11-07T00:00:00,GSW vs. SAC,W,48.0,16.0,5.0,8.0,44.0,22.0,9.0,15.0,42.0,1,1,1,1,99,789,1386,1175,1015,1138,291,849,294,teamgamelogs,2022-23,Misc
2022-23,1610612763,MEM,Memphis Grizzlies,0022200152,2022-11-07T00:00:00,MEM vs. BOS,L,48.0,18.0,16.0,11.0,48.0,13.0,9.0,15.0,48.0,1,741,741,741,99,586,464,918,794,345,291,849,577,teamgamelogs,2022-23,Misc
2022-23,1610612756,PHX,Phoenix Suns,0022200148,2022-11-07T00:00:00,PHX @ PHI,L,48.0,17.0,5.0,11.0,38.0,19.0,16.0,17.0,30.0,1,741,741,741,99,693,1386,918,1268,896,926,1014,29,teamgamelogs,2022-23,Misc
2022-23,1610612747,LAL,Los Angeles Lakers,0022200157,2022-11-07T00:00:00,LAL @ UTA,L,48.0,21.0,9.0,11.0,52.0,21.0,19.0,20.0,58.0,1,741,741,741,99,344,1104,918,573,1056,1180,1212,1119,teamgamelogs,2022-23,Misc
2022-23,1610612766,CHA,Charlotte Hornets,0022200144,2022-11-07T00:00:00,CHA vs. WAS,L,48.0,22.0,22.0,16.0,70.0,16.0,14.0,13.0,58.0,1,741,741,741,99,285,104,468,35,604,750,663,1119,teamgamelogs,2022-23,Misc
2022-23,1610612758,SAC,Sacramento Kings,0022200156,2022-11-07T00:00:00,SAC @ GSW,L,48.0,22.0,9.0,15.0,42.0,16.0,5.0,8.0,44.0,1,741,741,741,99,285,1104,557,1099,604,72,234,383,teamgamelogs,2022-23,Misc
2022-23,1610612762,UTA,Utah Jazz,0022200143,2022-11-06T00:00:00,UTA @ LAC,W,48.0,26.0,15.0,8.0,34.0,25.0,6.0,20.0,60.0,1,1,1,1,99,109,556,1175,1367,1294,96,1212,1193,teamgamelogs,2022-23,Misc
2022-23,1610612747,LAL,Los Angeles Lakers,0022200140,2022-11-06T00:00:00,LAL vs. CLE,L,48.0,9.0,16.0,16.0,56.0,21.0,18.0,15.0,48.0,1,741,741,741,99,1335,464,468,363,1056,1108,849,577,teamgamelogs,2022-23,Misc
2022-23,1610612739,CLE,Cleveland Cavaliers,0022200140,2022-11-06T00:00:00,CLE @ LAL,W,48.0,21.0,18.0,15.0,48.0,9.0,16.0,16.0,56.0,1,1,1,1,99,344,302,557,794,101,926,925,1028,teamgamelogs,2022-23,Misc
2022-23,1610612746,LAC,LA Clippers,0022200143,2022-11-06T00:00:00,LAC vs. UTA,L,48.0,25.0,6.0,20.0,60.0,26.0,15.0,8.0,34.0,1,741,741,741,99,146,1330,226,221,1336,847,234,68,teamgamelogs,2022-23,Misc
2022-23,1610612763,MEM,Memphis Grizzlies,0022200142,2022-11-06T00:00:00,MEM vs. WAS,W,48.0,10.0,17.0,22.0,52.0,14.0,26.0,8.0,56.0,1,1,1,1,99,1276,374,142,573,432,1435,234,1028,teamgamelogs,2022-23,Misc
2022-23,1610612761,TOR,Toronto Raptors,0022200141,2022-11-06T00:00:00,TOR vs. CHI,W,48.0,23.0,27.0,14.0,62.0,12.0,13.0,21.0,38.0,1,1,1,1,99,230,21,633,168,264,672,1256,153,teamgamelogs,2022-23,Misc
2022-23,1610612764,WAS,Washington Wizards,0022200142,2022-11-06T00:00:00,WAS @ MEM,L,48.0,14.0,26.0,8.0,56.0,10.0,17.0,22.0,52.0,1,741,741,741,99,961,33,1175,363,147,1018,1309,798,teamgamelogs,2022-23,Misc
2022-23,1610612741,CHI,Chicago Bulls,0022200141,2022-11-06T00:00:00,CHI @ TOR,L,48.0,12.0,13.0,21.0,38.0,23.0,27.0,14.0,62.0,1,741,741,741,99,1137,732,173,1268,1197,1449,757,1261,teamgamelogs,2022-23,Misc
2022-23,1610612738,BOS,Boston Celtics,0022200135,2022-11-05T00:00:00,BOS @ NYK,W,48.0,30.0,10.0,12.0,30.0,20.0,13.0,14.0,64.0,1,1,1,1,99,46,1018,819,1439,976,672,757,1314,teamgamelogs,2022-23,Misc
2022-23,1610612743,DEN,Denver Nuggets,0022200138,2022-11-05T00:00:00,DEN vs. SAS,W,48.0,21.0,8.0,26.0,60.0,22.0,9.0,8.0,54.0,1,1,1,1,99,344,1191,49,221,1138,291,234,909,teamgamelogs,2022-23,Misc
2022-23,1610612745,HOU,Houston Rockets,0022200137,2022-11-05T00:00:00,HOU @ MIN,L,48.0,26.0,20.0,13.0,46.0,36.0,9.0,21.0,60.0,1,741,741,741,99,109,191,725,905,1471,291,1256,1193,teamgamelogs,2022-23,Misc
2022-23,1610612752,NYK,New York Knicks,0022200135,2022-11-05T00:00:00,NYK vs. BOS,L,48.0,20.0,13.0,14.0,64.0,30.0,10.0,12.0,30.0,1,741,741,741,99,426,732,633,114,1427,378,564,29,teamgamelogs,2022-23,Misc
2022-23,1610612753,ORL,Orlando Magic,0022200132,2022-11-05T00:00:00,ORL vs. SAC,L,53.0,21.0,8.0,9.0,78.0,26.0,8.0,16.0,60.0,1,741,741,741,11,344,1191,1092,4,1336,202,925,1193,teamgamelogs,2022-23,Misc
2022-23,1610612756,PHX,Phoenix Suns,0022200139,2022-11-05T00:00:00,PHX vs. POR,W,48.0,19.0,10.0,10.0,44.0,8.0,8.0,12.0,32.0,1,1,1,1,99,506,1018,1010,1015,70,202,564,43,teamgamelogs,2022-23,Misc
2022-23,1610612749,MIL,Milwaukee Bucks,0022200136,2022-11-05T00:00:00,MIL vs. OKC,W,48.0,10.0,14.0,10.0,38.0,20.0,9.0,14.0,36.0,1,1,1,1,99,1276,635,1010,1268,976,291,757,115,teamgamelogs,2022-23,Misc
2022-23,1610612751,BKN,Brooklyn Nets,0022200133,2022-11-05T00:00:00,BKN @ CHA,W,48.0,19.0,18.0,7.0,30.0,13.0,16.0,12.0,34.0,1,1,1,1,99,506,302,1248,1439,345,926,564,68,teamgamelogs,2022-23,Misc
2022-23,1610612750,MIN,Minnesota Timberwolves,0022200137,2022-11-05T00:00:00,MIN vs. HOU,W,48.0,36.0,9.0,21.0,60.0,26.0,20.0,13.0,46.0,1,1,1,1,99,5,1104,173,221,1336,1241,663,467,teamgamelogs,2022-23,Misc
2022-23,1610612757,POR,Portland Trail Blazers,0022200139,2022-11-05T00:00:00,POR @ PHX,L,48.0,8.0,8.0,12.0,32.0,19.0,10.0,10.0,44.0,1,741,741,741,99,1381,1191,819,1414,896,378,390,383,teamgamelogs,2022-23,Misc
2022-23,1610612760,OKC,Oklahoma City Thunder,0022200136,2022-11-05T00:00:00,OKC @ MIL,L,48.0,20.0,9.0,14.0,36.0,10.0,14.0,10.0,38.0,1,741,741,741,99,426,1104,633,1329,147,750,390,153,teamgamelogs,2022-23,Misc
2022-23,1610612737,ATL,Atlanta Hawks,0022200134,2022-11-05T00:00:00,ATL vs. NOP,W,53.0,23.0,17.0,22.0,66.0,16.0,17.0,14.0,68.0,1,1,1,1,11,230,374,142,80,604,1018,757,1402,teamgamelogs,2022-23,Misc
2022-23,1610612740,NOP,New Orleans Pelicans,0022200134,2022-11-05T00:00:00,NOP @ ATL,L,53.0,16.0,17.0,14.0,68.0,23.0,17.0,22.0,66.0,1,741,741,741,11,789,374,633,58,1197,1018,1309,1368,teamgamelogs,2022-23,Misc
2022-23,1610612759,SAS,San Antonio Spurs,0022200138,2022-11-05T00:00:00,SAS @ DEN,L,48.0,22.0,9.0,8.0,54.0,21.0,8.0,26.0,60.0,1,741,741,741,99,285,1104,1175,454,1056,202,1411,1193,teamgamelogs,2022-23,Misc
2022-23,1610612766,CHA,Charlotte Hornets,0022200133,2022-11-05T00:00:00,CHA vs. BKN,L,48.0,13.0,16.0,12.0,34.0,19.0,18.0,7.0,30.0,1,741,741,741,99,1050,464,819,1367,896,1108,181,29,teamgamelogs,2022-23,Misc
2022-23,1610612758,SAC,Sacramento Kings,0022200132,2022-11-05T00:00:00,SAC @ ORL,W,53.0,26.0,8.0,16.0,60.0,21.0,8.0,9.0,78.0,1,1,1,1,11,109,1191,468,221,1056,202,307,1475,teamgamelogs,2022-23,Misc
2022-23,1610612748,MIA,Miami Heat,0022200121,2022-11-04T00:00:00,MIA @ IND,L,48.0,20.0,11.0,9.0,36.0,23.0,9.0,25.0,46.0,1,741,741,741,99,426,900,1092,1329,1197,291,1395,467,teamgamelogs,2022-23,Misc
2022-23,1610612744,GSW,Golden State Warriors,0022200128,2022-11-04T00:00:00,GSW @ NOP,L,48.0,18.0,9.0,13.0,42.0,36.0,10.0,17.0,50.0,1,741,741,741,99,586,1104,725,1099,1471,378,1014,688,teamgamelogs,2022-23,Misc
2022-23,1610612741,CHI,Chicago Bulls,0022200124,2022-11-04T00:00:00,CHI @ BOS,L,48.0,17.0,10.0,17.0,34.0,21.0,11.0,3.0,52.0,1,741,741,741,99,693,1018,393,1367,1056,464,26,798,teamgamelogs,2022-23,Misc
2022-23,1610612756,PHX,Phoenix Suns,0022200130,2022-11-04T00:00:00,PHX vs. POR,L,48.0,22.0,16.0,12.0,40.0,18.0,11.0,12.0,52.0,1,741,741,741,99,285,464,819,1188,789,464,564,798,teamgamelogs,2022-23,Misc
2022-23,1610612747,LAL,Los Angeles Lakers,0022200131,2022-11-04T00:00:00,LAL vs. UTA,L,48.0,13.0,14.0,25.0,56.0,17.0,25.0,12.0,64.0,1,741,741,741,99,1050,635,71,363,693,1415,564,1314,teamgamelogs,2022-23,Misc
2022-23,1610612757,POR,Portland Trail Blazers,0022200130,2022-11-04T00:00:00,POR @ PHX,W,48.0,18.0,11.0,12.0,52.0,22.0,16.0,12.0,40.0,1,1,1,1,99,586,900,819,573,1138,926,564,214,teamgamelogs,2022-23,Misc
2022-23,1610612761,TOR,Toronto Raptors,0022200127,2022-11-04T00:00:00,TOR @ DAL,L,48.0,27.0,25.0,15.0,48.0,26.0,10.0,17.0,50.0,1,741,741,741,99,86,47,557,794,1336,378,1014,688,teamgamelogs,2022-23,Misc
2022-23,1610612751,BKN,Brooklyn Nets,0022200123,2022-11-04T00:00:00,BKN @ WAS,W,48.0,15.0,15.0,10.0,60.0,5.0,8.0,10.0,40.0,1,1,1,1,99,878,556,1010,221,18,202,390,214,teamgamelogs,2022-23,Misc
2022-23,1610612750,MIN,Minnesota Timberwolves,0022200129,2022-11-04T00:00:00,MIN vs. MIL,L,48.0,12.0,9.0,13.0,42.0,24.0,12.0,13.0,40.0,1,741,741,741,99,1137,1104,725,1099,1252,582,663,214,teamgamelogs,2022-23,Misc
2022-23,1610612755,PHI,Philadelphia 76ers,0022200122,2022-11-04T00:00:00,PHI vs. NYK,L,48.0,21.0,20.0,19.0,42.0,22.0,7.0,21.0,52.0,1,741,741,741,99,344,191,270,1099,1138,152,1256,798,teamgamelogs,2022-23,Misc
2022-23,1610612740,NOP,New Orleans Pelicans,0022200128,2022-11-04T00:00:00,NOP vs. GSW,W,48.0,36.0,10.0,17.0,50.0,18.0,9.0,13.0,42.0,1,1,1,1,99,5,1018,393,684,789,291,663,294,teamgamelogs,2022-23,Misc
2022-23,1610612749,MIL,Milwaukee Bucks,0022200129,2022-11-04T00:00:00,MIL @ MIN,W,48.0,24.0,12.0,13.0,40.0,12.0,9.0,13.0,42.0,1,1,1,1,99,188,810,725,1188,264,291,663,294,teamgamelogs,2022-23,Misc
2022-23,1610612752,NYK,New York Knicks,0022200122,2022-11-04T00:00:00,NYK @ PHI,W,48.0,22.0,7.0,21.0,52.0,21.0,20.0,19.0,42.0,1,1,1,1,99,285,1280,173,573,1056,1241,1154,294,teamgamelogs,2022-23,Misc
2022-23,1610612754,IND,Indiana Pacers,0022200121,2022-11-04T00:00:00,IND vs. MIA,W,48.0,23.0,9.0,25.0,46.0,20.0,11.0,9.0,36.0,1,1,1,1,99,230,1104,71,905,976,464,307,115,teamgamelogs,2022-23,Misc
2022-23,1610612763,MEM,Memphis Grizzlies,0022200125,2022-11-04T00:00:00,MEM vs. CHA,W,48.0,22.0,20.0,21.0,60.0,15.0,11.0,19.0,42.0,1,1,1,1,99,285,191,173,221,521,464,1154,294,teamgamelogs,2022-23,Misc
2022-23,1610612764,WAS,Washington Wizards,0022200123,2022-11-04T00:00:00,WAS vs. BKN,L,48.0,5.0,8.0,10.0,40.0,15.0,15.0,10.0,60.0,1,741,741,741,99,1456,1191,1010,1188,521,847,390,1193,teamgamelogs,2022-23,Misc
2022-23,1610612765,DET,Detroit Pistons,0022200120,2022-11-04T00:00:00,DET vs. CLE,L,48.0,12.0,7.0,12.0,24.0,28.0,11.0,9.0,60.0,1,741,741,741,99,1137,1280,819,1473,1396,464,307,1193,teamgamelogs,2022-23,Misc
2022-23,1610612739,CLE,Cleveland Cavaliers,0022200120,2022-11-04T00:00:00,CLE @ DET,W,48.0,28.0,11.0,9.0,60.0,12.0,7.0,12.0,24.0,1,1,1,1,99,69,900,1092,221,264,152,564,5,teamgamelogs,2022-23,Misc
2022-23,1610612759,SAS,San Antonio Spurs,0022200126,2022-11-04T00:00:00,SAS vs. LAC,L,48.0,20.0,8.0,14.0,56.0,15.0,2.0,17.0,44.0,1,741,741,741,99,426,1191,633,363,521,7,1014,383,teamgamelogs,2022-23,Misc
2022-23,1610612742,DAL,Dallas Mavericks,0022200127,2022-11-04T00:00:00,DAL vs. TOR,W,48.0,26.0,10.0,17.0,50.0,27.0,25.0,15.0,48.0,1,1,1,1,99,109,1018,393,684,1373,1415,849,577,teamgamelogs,2022-23,Misc
2022-23,1610612738,BOS,Boston Celtics,0022200124,2022-11-04T00:00:00,BOS vs. CHI,W,48.0,21.0,11.0,3.0,52.0,17.0,10.0,17.0,34.0,1,1,1,1,99,344,900,1444,573,693,378,1014,68,teamgamelogs,2022-23,Misc
2022-23,1610612746,LAC,LA Clippers,0022200126,2022-11-04T00:00:00,LAC @ SAS,W,48.0,15.0,2.0,17.0,44.0,20.0,8.0,14.0,56.0,1,1,1,1,99,878,1468,393,1015,976,202,757,1028,teamgamelogs,2022-23,Misc
2022-23,1610612766,CHA,Charlotte Hornets,0022200125,2022-11-04T00:00:00,CHA @ MEM,L,48.0,15.0,11.0,19.0,42.0,22.0,20.0,21.0,60.0,1,741,741,741,99,878,900,270,1099,1138,1241,1256,1193,teamgamelogs,2022-23,Misc
2022-23,1610612762,UTA,Utah Jazz,0022200131,2022-11-04T00:00:00,UTA @ LAL,W,48.0,17.0,25.0,12.0,64.0,13.0,14.0,25.0,56.0,1,1,1,1,99,693,47,819,114,345,750,1395,1028,teamgamelogs,2022-23,Misc
2022-23,1610612743,DEN,Denver Nuggets,0022200119,2022-11-03T00:00:00,DEN @ OKC,W,48.0,16.0,10.0,16.0,46.0,21.0,8.0,14.0,72.0,1,1,1,1,99,789,1018,468,905,1056,202,757,1447,teamgamelogs,2022-23,Misc
2022-23,1610612753,ORL,Orlando Magic,0022200118,2022-11-03T00:00:00,ORL vs. GSW,W,48.0,23.0,17.0,7.0,48.0,27.0,15.0,13.0,52.0,1,1,1,1,99,230,374,1248,794,1373,847,663,798,teamgamelogs,2022-23,Misc
2022-23,1610612760,OKC,Oklahoma City Thunder,0022200119,2022-11-03T00:00:00,OKC vs. DEN,L,48.0,21.0,8.0,14.0,72.0,16.0,10.0,16.0,46.0,1,741,741,741,99,344,1191,633,16,604,378,925,467,teamgamelogs,2022-23,Misc
2022-23,1610612744,GSW,Golden State Warriors,0022200118,2022-11-03T00:00:00,GSW @ ORL,L,48.0,27.0,15.0,13.0,52.0,23.0,17.0,7.0,48.0,1,741,741,741,99,86,556,725,573,1197,1018,181,577,teamgamelogs,2022-23,Misc
2022-23,1610612745,HOU,Houston Rockets,0022200112,2022-11-02T00:00:00,HOU vs. LAC,L,48.0,23.0,16.0,11.0,44.0,21.0,2.0,13.0,40.0,1,741,741,741,99,230,464,918,1015,1056,7,663,214,teamgamelogs,2022-23,Misc
2022-23,1610612766,CHA,Charlotte Hornets,0022200111,2022-11-02T00:00:00,CHA @ CHI,L,48.0,17.0,21.0,26.0,48.0,29.0,12.0,12.0,40.0,1,741,741,741,99,693,149,49,794,1413,582,564,214,teamgamelogs,2022-23,Misc
2022-23,1610612746,LAC,LA Clippers,0022200112,2022-11-02T00:00:00,LAC @ HOU,W,48.0,21.0,2.0,13.0,40.0,23.0,16.0,11.0,44.0,1,1,1,1,99,344,1468,725,1188,1197,926,472,383,teamgamelogs,2022-23,Misc
2022-23,1610612763,MEM,Memphis Grizzlies,0022200116,2022-11-02T00:00:00,MEM @ POR,W,48.0,20.0,6.0,9.0,44.0,16.0,21.0,10.0,40.0,1,1,1,1,99,426,1330,1092,1015,604,1291,390,214,teamgamelogs,2022-23,Misc
2022-23,1610612764,WAS,Washington Wizards,0022200108,2022-11-02T00:00:00,WAS @ PHI,W,48.0,14.0,9.0,2.0,68.0,7.0,14.0,11.0,38.0,1,1,1,1,99,961,1104,1456,58,46,750,472,153,teamgamelogs,2022-23,Misc
2022-23,1610612761,TOR,Toronto Raptors,0022200114,2022-11-02T00:00:00,TOR @ SAS,W,48.0,31.0,14.0,41.0,76.0,8.0,21.0,12.0,40.0,1,1,1,1,99,29,635,2,7,70,1291,564,214,teamgamelogs,2022-23,Misc
2022-23,1610612738,BOS,Boston Celtics,0022200107,2022-11-02T00:00:00,BOS @ CLE,L,53.0,6.0,8.0,19.0,42.0,15.0,8.0,14.0,56.0,1,741,741,741,11,1436,1191,270,1099,521,202,757,1028,teamgamelogs,2022-23,Misc
2022-23,1610612740,NOP,New Orleans Pelicans,0022200117,2022-11-02T00:00:00,NOP @ LAL,L,53.0,19.0,12.0,17.0,64.0,22.0,16.0,20.0,66.0,1,741,741,741,11,506,810,393,114,1138,926,1212,1368,teamgamelogs,2022-23,Misc
2022-23,1610612748,MIA,Miami Heat,0022200109,2022-11-02T00:00:00,MIA vs. SAC,W,48.0,13.0,11.0,5.0,54.0,12.0,11.0,13.0,52.0,1,1,1,1,99,1050,900,1369,454,264,464,663,798,teamgamelogs,2022-23,Misc
2022-23,1610612741,CHI,Chicago Bulls,0022200111,2022-11-02T00:00:00,CHI vs. CHA,W,48.0,29.0,12.0,12.0,40.0,17.0,21.0,26.0,48.0,1,1,1,1,99,55,810,819,1188,693,1291,1411,577,teamgamelogs,2022-23,Misc
2022-23,1610612757,POR,Portland Trail Blazers,0022200116,2022-11-02T00:00:00,POR vs. MEM,L,48.0,16.0,21.0,10.0,40.0,20.0,6.0,9.0,44.0,1,741,741,741,99,789,149,1010,1188,976,96,307,383,teamgamelogs,2022-23,Misc
2022-23,1610612752,NYK,New York Knicks,0022200110,2022-11-02T00:00:00,NYK vs. ATL,L,48.0,13.0,11.0,12.0,50.0,26.0,18.0,24.0,48.0,1,741,741,741,99,1050,900,819,684,1336,1108,1362,577,teamgamelogs,2022-23,Misc
2022-23,1610612737,ATL,Atlanta Hawks,0022200110,2022-11-02T00:00:00,ATL @ NYK,W,48.0,26.0,18.0,24.0,48.0,13.0,11.0,12.0,50.0,1,1,1,1,99,109,302,87,794,345,464,564,688,teamgamelogs,2022-23,Misc
2022-23,1610612765,DET,Detroit Pistons,0022200113,2022-11-02T00:00:00,DET @ MIL,L,48.0,16.0,4.0,13.0,30.0,28.0,24.0,14.0,56.0,1,741,741,741,99,789,1410,725,1439,1396,1397,757,1028,teamgamelogs,2022-23,Misc
2022-23,1610612758,SAC,Sacramento Kings,0022200109,2022-11-02T00:00:00,SAC @ MIA,L,48.0,12.0,11.0,13.0,52.0,13.0,11.0,5.0,54.0,1,741,741,741,99,1137,900,725,573,345,464,82,909,teamgamelogs,2022-23,Misc
2022-23,1610612762,UTA,Utah Jazz,0022200115,2022-11-02T00:00:00,UTA @ DAL,L,48.0,19.0,11.0,10.0,48.0,26.0,9.0,11.0,60.0,1,741,741,741,99,506,900,1010,794,1336,291,472,1193,teamgamelogs,2022-23,Misc
2022-23,1610612747,LAL,Los Angeles Lakers,0022200117,2022-11-02T00:00:00,LAL vs. NOP,W,53.0,22.0,16.0,20.0,66.0,19.0,12.0,17.0,64.0,1,1,1,1,11,285,464,226,80,896,582,1014,1314,teamgamelogs,2022-23,Misc
2022-23,1610612749,MIL,Milwaukee Bucks,0022200113,2022-11-02T00:00:00,MIL vs. DET,W,48.0,28.0,24.0,14.0,56.0,16.0,4.0,13.0,30.0,1,1,1,1,99,69,67,633,363,604,26,663,29,teamgamelogs,2022-23,Misc
2022-23,1610612739,CLE,Cleveland Cavaliers,0022200107,2022-11-02T00:00:00,CLE vs. BOS,W,53.0,15.0,8.0,14.0,56.0,6.0,8.0,19.0,42.0,1,1,1,1,11,878,1191,633,363,26,202,1154,294,teamgamelogs,2022-23,Misc
2022-23,1610612742,DAL,Dallas Mavericks,0022200115,2022-11-02T00:00:00,DAL vs. UTA,W,48.0,26.0,9.0,11.0,60.0,19.0,11.0,10.0,48.0,1,1,1,1,99,109,1104,918,221,896,464,390,577,teamgamelogs,2022-23,Misc
2022-23,1610612759,SAS,San Antonio Spurs,0022200114,2022-11-02T00:00:00,SAS vs. TOR,L,48.0,8.0,21.0,12.0,40.0,31.0,14.0,41.0,76.0,1,741,741,741,99,1381,149,819,1188,1436,750,1479,1474,teamgamelogs,2022-23,Misc
2022-23,1610612755,PHI,Philadelphia 76ers,0022200108,2022-11-02T00:00:00,PHI vs. WAS,L,48.0,7.0,14.0,11.0,38.0,14.0,9.0,2.0,68.0,1,741,741,741,99,1412,635,918,1268,432,291,9,1402,teamgamelogs,2022-23,Misc
2022-23,1610612748,MIA,Miami Heat,0022200104,2022-11-01T00:00:00,MIA vs. GSW,W,48.0,28.0,12.0,3.0,42.0,17.0,13.0,5.0,32.0,1,1,1,1,99,69,810,1444,1099,693,672,82,43,teamgamelogs,2022-23,Misc
2022-23,1610612760,OKC,Oklahoma City Thunder,0022200105,2022-11-01T00:00:00,OKC vs. ORL,W,48.0,30.0,14.0,12.0,58.0,16.0,22.0,10.0,56.0,1,1,1,1,99,46,635,819,289,604,1333,390,1028,teamgamelogs,2022-23,Misc
2022-23,1610612744,GSW,Golden State Warriors,0022200104,2022-11-01T00:00:00,GSW @ MIA,L,48.0,17.0,13.0,5.0,32.0,28.0,12.0,3.0,42.0,1,741,741,741,99,693,732,1369,1414,1396,582,26,294,teamgamelogs,2022-23,Misc
