season_year,team_id,team_abbreviation,team_name,game_id,game_date,matchup,wl,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,endpoint,input_season,input_measure
2013-14,1610612740,NOP,New Orleans Pelicans,0021300489,2014-01-04T00:00:00,NOP @ IND,L,48.0,0.868,0.132,0.683,0.244,0.11,0.073,0.207,0.146,0.439,0.429,0.571,1.0,0.0,0.484,0.516,1,1231,1231,1231,159,63,2398,406,418,2280,2042,718,1499,1030,1892,537,1,1657,2044,411,teamgamelogs,2013-14,Scoring
2013-14,1610612739,CLE,Cleveland Cavaliers,0021300491,2014-01-04T00:00:00,CLE @ BKN,L,48.0,0.722,0.278,0.463,0.122,0.366,0.073,0.171,0.073,0.341,0.316,0.684,0.8,0.2,0.483,0.517,1,1231,1231,1231,159,1507,940,2287,1877,147,2042,1278,2341,1985,2350,111,1489,817,2051,408,teamgamelogs,2013-14,Scoring
2013-14,1610612749,MIL,Milwaukee Bucks,0021300495,2014-01-04T00:00:00,MIL @ PHX,L,48.0,0.691,0.309,0.54,0.2,0.3,0.15,0.16,0.07,0.34,0.37,0.63,0.8,0.2,0.486,0.514,1,1231,1231,1231,159,1867,591,1808,844,459,877,1462,2359,1997,2191,252,1489,817,2006,438,teamgamelogs,2013-14,Scoring
2013-14,1610612753,ORL,Orlando Magic,0021300490,2014-01-04T00:00:00,ORL vs. MIA,L,48.0,0.675,0.325,0.532,0.085,0.255,0.287,0.213,0.128,0.447,0.56,0.44,0.25,0.75,0.485,0.515,1,1231,1231,1231,159,2003,453,1882,2211,892,30,638,1807,949,869,1573,2452,6,2034,418,teamgamelogs,2013-14,Scoring
2013-14,1610612748,MIA,Miami Heat,0021300490,2014-01-04T00:00:00,MIA @ ORL,W,48.0,0.784,0.216,0.618,0.182,0.164,0.073,0.218,0.164,0.436,0.5,0.5,1.0,0.0,0.575,0.425,1,1,1,1,159,690,1765,1007,1094,1857,2048,569,1208,1056,1313,1003,1,1657,1323,1118,teamgamelogs,2013-14,Scoring
2013-14,1610612746,LAC,Los Angeles Clippers,0021300494,2014-01-04T00:00:00,LAC @ SAS,L,48.0,0.81,0.19,0.739,0.261,0.098,0.152,0.163,0.196,0.478,0.559,0.441,0.667,0.333,0.568,0.432,1,1231,1231,1231,159,414,2040,108,290,2331,853,1411,707,637,889,1559,2048,269,1398,1046,teamgamelogs,2013-14,Scoring
2013-14,1610612759,SAS,San Antonio Spurs,0021300494,2014-01-04T00:00:00,SAS vs. LAC,W,48.0,0.8,0.2,0.793,0.138,0.103,0.052,0.103,0.172,0.655,0.652,0.348,1.0,0.0,0.68,0.32,1,1,1,1,159,486,1943,23,1669,2304,2241,2224,1057,9,304,2152,1,1657,409,2051,teamgamelogs,2013-14,Scoring
2013-14,1610612766,CHA,Charlotte Bobcats,0021300497,2014-01-04T00:00:00,CHA @ SAC,W,48.0,0.819,0.181,0.637,0.195,0.239,0.106,0.124,0.142,0.442,0.444,0.556,0.667,0.333,0.489,0.511,1,1,1,1,159,330,2125,813,932,1050,1580,1990,1574,985,1794,635,2048,269,1975,481,teamgamelogs,2013-14,Scoring
2013-14,1610612760,OKC,Oklahoma City Thunder,0021300493,2014-01-04T00:00:00,OKC @ MIN,W,48.0,0.711,0.289,0.557,0.157,0.209,0.174,0.235,0.209,0.4,0.563,0.438,0.5,0.5,0.55,0.45,1,1,1,1,159,1643,810,1646,1414,1392,555,370,544,1405,846,1595,2346,45,1555,893,teamgamelogs,2013-14,Scoring
2013-14,1610612754,IND,Indiana Pacers,0021300489,2014-01-04T00:00:00,IND vs. NOP,W,48.0,0.735,0.265,0.646,0.222,0.212,0.071,0.141,0.273,0.424,0.438,0.563,0.857,0.143,0.513,0.487,1,1,1,1,159,1339,1115,718,585,1357,2070,1774,92,1185,1855,597,1161,1170,1850,599,teamgamelogs,2013-14,Scoring
2013-14,1610612756,PHX,Phoenix Suns,0021300495,2014-01-04T00:00:00,PHX vs. MIL,W,48.0,0.682,0.318,0.5,0.155,0.31,0.19,0.19,0.328,0.345,0.31,0.69,0.917,0.083,0.488,0.512,1,1,1,1,159,1949,507,2100,1442,397,389,968,9,1949,2358,98,841,1585,1986,468,teamgamelogs,2013-14,Scoring
2013-14,1610612762,UTA,Utah Jazz,0021300488,2014-01-03T00:00:00,UTA @ LAL,L,48.0,0.698,0.302,0.606,0.141,0.242,0.131,0.152,0.141,0.465,0.667,0.333,1.0,0.0,0.737,0.263,1,1231,1231,1231,159,1796,660,1145,1623,1014,1151,1612,1579,765,221,2199,1,1657,156,2298,teamgamelogs,2013-14,Scoring
2013-14,1610612742,DAL,Dallas Mavericks,0021300486,2014-01-03T00:00:00,DAL vs. LAC,L,48.0,0.682,0.318,0.589,0.196,0.321,0.107,0.089,0.054,0.393,0.606,0.394,0.75,0.25,0.644,0.356,1,1231,1231,1231,159,1955,503,1327,901,338,1563,2338,2426,1503,551,1893,1730,553,700,1756,teamgamelogs,2013-14,Scoring
2013-14,1610612764,WAS,Washington Wizards,0021300482,2014-01-03T00:00:00,WAS vs. TOR,L,48.0,0.854,0.146,0.682,0.159,0.136,0.25,0.182,0.114,0.523,0.533,0.467,0.75,0.25,0.559,0.441,1,1231,1231,1231,159,113,2345,415,1385,2103,82,1099,2009,299,1098,1345,1730,553,1479,962,teamgamelogs,2013-14,Scoring
2013-14,1610612746,LAC,Los Angeles Clippers,0021300486,2014-01-03T00:00:00,LAC @ DAL,W,48.0,0.72,0.28,0.521,0.067,0.227,0.076,0.252,0.151,0.454,0.484,0.516,0.667,0.333,0.525,0.475,1,1,1,1,159,1540,911,1972,2327,1180,2010,243,1421,872,1492,954,2048,269,1754,691,teamgamelogs,2013-14,Scoring
2013-14,1610612744,GSW,Golden State Warriors,0021300483,2014-01-03T00:00:00,GSW @ ATL,W,48.0,0.69,0.31,0.653,0.218,0.178,0.218,0.168,0.149,0.436,0.758,0.242,0.833,0.167,0.769,0.231,1,1,1,1,159,1877,582,633,653,1718,217,1322,1453,1062,40,2418,1309,1023,76,2383,teamgamelogs,2013-14,Scoring
2013-14,1610612737,ATL,Atlanta Hawks,0021300483,2014-01-03T00:00:00,ATL vs. GSW,L,48.0,0.613,0.388,0.54,0.18,0.3,0.16,0.16,0.22,0.36,0.519,0.481,0.9,0.1,0.622,0.378,1,1231,1231,1231,159,2356,100,1808,1126,459,737,1462,410,1833,1209,1232,915,1495,886,1555,teamgamelogs,2013-14,Scoring
2013-14,1610612763,MEM,Memphis Grizzlies,0021300487,2014-01-03T00:00:00,MEM @ DEN,L,48.0,0.842,0.158,0.593,0.111,0.139,0.037,0.269,0.148,0.481,0.625,0.375,0.6,0.4,0.622,0.378,1,1231,1231,1231,159,158,2302,1288,1993,2085,2360,136,1465,602,421,2014,2242,158,886,1555,teamgamelogs,2013-14,Scoring
2013-14,1610612761,TOR,Toronto Raptors,0021300482,2014-01-03T00:00:00,TOR @ WAS,W,48.0,0.722,0.278,0.574,0.198,0.327,0.079,0.099,0.248,0.376,0.69,0.31,0.818,0.182,0.725,0.275,1,1,1,1,159,1507,940,1476,876,310,1968,2264,194,1688,160,2293,1438,976,198,2258,teamgamelogs,2013-14,Scoring
2013-14,1610612738,BOS,Boston Celtics,0021300484,2014-01-03T00:00:00,BOS vs. NOP,L,48.0,0.674,0.326,0.522,0.196,0.228,0.065,0.25,0.185,0.326,0.625,0.375,1.0,0.0,0.71,0.29,1,1231,1231,1231,159,2019,439,1965,922,1167,2133,244,851,2103,421,2014,1,1657,261,2198,teamgamelogs,2013-14,Scoring
2013-14,1610612747,LAL,Los Angeles Lakers,0021300488,2014-01-03T00:00:00,LAL vs. UTA,W,48.0,0.704,0.296,0.582,0.218,0.273,0.2,0.145,0.1,0.364,0.719,0.281,1.0,0.0,0.786,0.214,1,1,1,1,159,1724,727,1391,645,711,311,1695,2156,1798,96,2364,1,1657,53,2407,teamgamelogs,2013-14,Scoring
2013-14,1610612740,NOP,New Orleans Pelicans,0021300484,2014-01-03T00:00:00,NOP @ BOS,W,48.0,0.922,0.078,0.758,0.274,0.063,0.137,0.179,0.168,0.484,0.583,0.417,1.0,0.0,0.605,0.395,1,1,1,1,159,2,2459,63,229,2428,1062,1147,1133,579,693,1754,1,1657,1030,1410,teamgamelogs,2013-14,Scoring
2013-14,1610612743,DEN,Denver Nuggets,0021300487,2014-01-03T00:00:00,DEN vs. MEM,W,48.0,0.725,0.275,0.613,0.234,0.243,0.099,0.144,0.162,0.378,0.618,0.382,0.667,0.333,0.628,0.372,1,1,1,1,159,1461,990,1074,488,1007,1692,1725,1232,1666,472,1983,2048,269,842,1613,teamgamelogs,2013-14,Scoring
2013-14,1610612752,NYK,New York Knicks,0021300485,2014-01-03T00:00:00,NYK @ HOU,L,48.0,0.73,0.27,0.56,0.28,0.27,0.02,0.17,0.19,0.28,0.429,0.571,0.889,0.111,0.541,0.459,1,1231,1231,1231,159,1392,1065,1603,197,745,2430,1289,771,2338,1892,537,966,1408,1634,803,teamgamelogs,2013-14,Scoring
2013-14,1610612745,HOU,Houston Rockets,0021300485,2014-01-03T00:00:00,HOU vs. NYK,W,48.0,0.649,0.351,0.471,0.078,0.294,0.137,0.235,0.098,0.392,0.333,0.667,0.8,0.2,0.471,0.529,1,1,1,1,159,2197,261,2251,2257,527,1052,364,2179,1514,2306,127,1489,817,2108,343,teamgamelogs,2013-14,Scoring
2013-14,1610612741,CHI,Chicago Bulls,0021300475,2014-01-02T00:00:00,CHI vs. BOS,W,48.0,0.821,0.179,0.702,0.191,0.064,0.096,0.234,0.202,0.511,0.758,0.242,0.5,0.5,0.743,0.257,1,1,1,1,159,306,2140,273,970,2425,1738,379,618,368,40,2418,2346,45,138,2316,teamgamelogs,2013-14,Scoring
2013-14,1610612748,MIA,Miami Heat,0021300474,2014-01-02T00:00:00,MIA vs. GSW,L,48.0,0.769,0.231,0.561,0.088,0.211,0.123,0.228,0.281,0.474,0.406,0.594,0.875,0.125,0.5,0.5,1,1231,1231,1231,159,871,1572,1596,2194,1369,1292,455,72,682,2033,420,1054,1305,1881,489,teamgamelogs,2013-14,Scoring
2013-14,1610612756,PHX,Phoenix Suns,0021300478,2014-01-02T00:00:00,PHX vs. MEM,L,48.0,0.667,0.333,0.637,0.11,0.264,0.33,0.099,0.253,0.527,0.379,0.621,0.875,0.125,0.486,0.514,1,1231,1231,1231,159,2058,380,807,2015,805,6,2271,169,276,2153,293,1054,1305,2006,438,teamgamelogs,2013-14,Scoring
2013-14,1610612738,BOS,Boston Celtics,0021300475,2014-01-02T00:00:00,BOS @ CHI,L,48.0,0.852,0.148,0.732,0.293,0.073,0.134,0.195,0.256,0.439,0.433,0.567,1.0,0.0,0.469,0.531,1,1231,1231,1231,159,122,2333,135,149,2404,1102,890,154,1030,1870,575,1,1657,2120,335,teamgamelogs,2013-14,Scoring
2013-14,1610612744,GSW,Golden State Warriors,0021300474,2014-01-02T00:00:00,GSW @ MIA,W,48.0,0.646,0.354,0.504,0.146,0.366,0.154,0.13,0.195,0.358,0.613,0.387,0.667,0.333,0.63,0.37,1,1,1,1,159,2209,247,2096,1546,147,816,1911,712,1852,497,1943,2048,269,822,1634,teamgamelogs,2013-14,Scoring
2013-14,1610612751,BKN,Brooklyn Nets,0021300476,2014-01-02T00:00:00,BKN @ OKC,W,48.0,0.657,0.343,0.463,0.211,0.284,0.116,0.253,0.274,0.253,0.409,0.591,0.778,0.222,0.516,0.484,1,1,1,1,159,2150,308,2289,721,627,1413,228,90,2402,2013,440,1656,746,1796,655,teamgamelogs,2013-14,Scoring
2013-14,1610612757,POR,Portland Trail Blazers,0021300480,2014-01-02T00:00:00,POR vs. CHA,W,48.0,0.645,0.355,0.493,0.224,0.47,0.082,0.037,0.104,0.269,0.515,0.485,0.81,0.19,0.63,0.37,1,1,1,1,159,2219,241,2157,584,11,1937,2457,2116,2370,1275,1165,1488,972,828,1632,teamgamelogs,2013-14,Scoring
2013-14,1610612760,OKC,Oklahoma City Thunder,0021300476,2014-01-02T00:00:00,OKC vs. BKN,L,48.0,0.676,0.324,0.538,0.151,0.29,0.151,0.172,0.28,0.387,0.6,0.4,0.556,0.444,0.588,0.412,1,1231,1231,1231,159,1990,470,1837,1495,567,872,1265,75,1580,572,1850,2330,121,1195,1243,teamgamelogs,2013-14,Scoring
2013-14,1610612749,MIL,Milwaukee Bucks,0021300479,2014-01-02T00:00:00,MIL @ UTA,L,48.0,0.711,0.289,0.736,0.23,0.138,0.195,0.126,0.172,0.506,0.563,0.438,0.75,0.25,0.583,0.417,1,1231,1231,1231,159,1652,805,120,531,2093,342,1955,1057,393,846,1595,1730,553,1246,1198,teamgamelogs,2013-14,Scoring
2013-14,1610612766,CHA,Charlotte Bobcats,0021300480,2014-01-02T00:00:00,CHA @ POR,L,48.0,0.797,0.203,0.519,0.115,0.202,0.183,0.279,0.192,0.404,0.333,0.667,0.857,0.143,0.441,0.559,1,1231,1231,1231,159,535,1924,1985,1951,1477,463,99,742,1387,2306,127,1161,1170,2225,230,teamgamelogs,2013-14,Scoring
2013-14,1610612763,MEM,Memphis Grizzlies,0021300478,2014-01-02T00:00:00,MEM @ PHX,W,48.0,0.848,0.152,0.828,0.263,0.091,0.172,0.081,0.162,0.566,0.415,0.585,1.0,0.0,0.455,0.545,1,1,1,1,159,139,2322,6,280,2359,584,2379,1244,121,1986,473,1,1657,2174,279,teamgamelogs,2013-14,Scoring
2013-14,1610612759,SAS,San Antonio Spurs,0021300477,2014-01-02T00:00:00,SAS vs. NYK,L,48.0,0.584,0.416,0.455,0.079,0.416,0.139,0.129,0.178,0.376,0.783,0.217,0.786,0.214,0.784,0.216,1,1231,1231,1231,159,2421,39,2317,2249,52,1025,1928,963,1688,20,2441,1644,805,55,2405,teamgamelogs,2013-14,Scoring
2013-14,1610612762,UTA,Utah Jazz,0021300479,2014-01-02T00:00:00,UTA vs. MIL,W,48.0,0.802,0.198,0.604,0.125,0.219,0.094,0.177,0.208,0.479,0.31,0.69,0.857,0.143,0.417,0.583,1,1,1,1,159,472,1986,1165,1836,1275,1765,1177,547,627,2358,98,1161,1170,2315,142,teamgamelogs,2013-14,Scoring
2013-14,1610612753,ORL,Orlando Magic,0021300473,2014-01-02T00:00:00,ORL @ CLE,L,53.0,0.702,0.298,0.617,0.272,0.259,0.136,0.123,0.123,0.346,0.64,0.36,0.714,0.286,0.656,0.344,1,1231,1231,1231,29,1744,711,1012,237,863,1081,1999,1883,1942,353,2100,1950,454,595,1858,teamgamelogs,2013-14,Scoring
2013-14,1610612758,SAC,Sacramento Kings,0021300481,2014-01-02T00:00:00,SAC vs. PHI,L,48.0,0.723,0.277,0.538,0.096,0.202,0.183,0.26,0.115,0.442,0.393,0.607,0.429,0.571,0.4,0.6,1,1231,1231,1231,159,1488,961,1824,2136,1477,463,188,1994,991,2088,358,2423,31,2353,97,teamgamelogs,2013-14,Scoring
2013-14,1610612739,CLE,Cleveland Cavaliers,0021300473,2014-01-02T00:00:00,CLE vs. ORL,W,53.0,0.802,0.198,0.667,0.23,0.138,0.08,0.195,0.138,0.437,0.621,0.379,1.0,0.0,0.667,0.333,1,1,1,1,29,485,1976,492,531,2093,1956,886,1634,1049,451,1994,1,1657,473,1920,teamgamelogs,2013-14,Scoring
2013-14,1610612752,NYK,New York Knicks,0021300477,2014-01-02T00:00:00,NYK @ SAS,W,48.0,0.776,0.224,0.571,0.324,0.257,0.019,0.171,0.152,0.248,0.333,0.667,1.0,0.0,0.487,0.513,1,1,1,1,159,788,1670,1491,66,873,2437,1270,1392,2415,2306,127,1,1657,1994,456,teamgamelogs,2013-14,Scoring
2013-14,1610612755,PHI,Philadelphia 76ers,0021300481,2014-01-02T00:00:00,PHI @ SAC,W,48.0,0.789,0.211,0.655,0.142,0.133,0.15,0.212,0.239,0.513,0.486,0.514,1.0,0.0,0.548,0.452,1,1,1,1,159,626,1832,613,1619,2140,875,643,241,356,1462,993,1,1657,1584,866,teamgamelogs,2013-14,Scoring
2013-14,1610612755,PHI,Philadelphia 76ers,0021300471,2014-01-01T00:00:00,PHI @ DEN,W,48.0,0.75,0.25,0.596,0.123,0.237,0.149,0.167,0.07,0.474,0.441,0.559,0.889,0.111,0.535,0.465,1,1,1,1,2459,1117,1308,1241,1866,1079,891,1336,2358,682,1827,624,966,1408,1685,767,teamgamelogs,2013-14,Scoring
2013-14,1610612761,TOR,Toronto Raptors,0021300469,2014-01-01T00:00:00,TOR vs. IND,W,48.0,0.756,0.244,0.568,0.253,0.221,0.179,0.211,0.337,0.316,0.741,0.259,1.0,0.0,0.794,0.206,1,1,1,1,159,1040,1415,1538,350,1246,509,669,6,2159,61,2397,1,1657,37,2420,teamgamelogs,2013-14,Scoring
2013-14,1610612746,LAC,Los Angeles Clippers,0021300472,2014-01-01T00:00:00,LAC vs. CHA,W,48.0,0.6,0.4,0.643,0.304,0.295,0.134,0.063,0.205,0.339,0.694,0.306,1.0,0.0,0.766,0.234,1,1,1,1,159,2386,69,751,118,519,1114,2428,584,2007,151,2306,1,1657,80,2381,teamgamelogs,2013-14,Scoring
2013-14,1610612743,DEN,Denver Nuggets,0021300471,2014-01-01T00:00:00,DEN vs. PHI,L,48.0,0.725,0.275,0.608,0.157,0.147,0.049,0.245,0.186,0.451,0.581,0.419,1.0,0.0,0.639,0.361,1,1231,1231,1231,2459,1459,1001,1126,1407,2005,2268,287,830,900,708,1733,1,1657,730,1713,teamgamelogs,2013-14,Scoring
2013-14,1610612766,CHA,Charlotte Bobcats,0021300472,2014-01-01T00:00:00,CHA @ LAC,L,48.0,0.724,0.276,0.541,0.141,0.212,0.106,0.247,0.188,0.4,0.565,0.435,1.0,0.0,0.655,0.345,1,1231,1231,1231,159,1478,977,1800,1630,1363,1582,278,797,1405,831,1620,1,1657,604,1851,teamgamelogs,2013-14,Scoring
2013-14,1610612764,WAS,Washington Wizards,0021300468,2014-01-01T00:00:00,WAS vs. DAL,L,48.0,0.727,0.273,0.718,0.154,0.192,0.141,0.09,0.192,0.564,0.5,0.5,0.6,0.4,0.515,0.485,1,1231,1231,1231,159,1430,1013,192,1450,1574,1001,2334,742,131,1313,1003,2242,158,1807,637,teamgamelogs,2013-14,Scoring
2013-14,1610612750,MIN,Minnesota Timberwolves,0021300470,2014-01-01T00:00:00,MIN vs. NOP,W,48.0,0.722,0.278,0.581,0.145,0.194,0.185,0.226,0.129,0.435,0.556,0.444,0.75,0.25,0.591,0.409,1,1,1,1,159,1507,940,1405,1570,1554,433,472,1789,1073,904,1528,1730,553,1176,1284,teamgamelogs,2013-14,Scoring
2013-14,1610612740,NOP,New Orleans Pelicans,0021300470,2014-01-01T00:00:00,NOP @ MIN,L,48.0,0.77,0.23,0.696,0.143,0.161,0.241,0.143,0.17,0.554,0.41,0.59,0.667,0.333,0.444,0.556,1,1231,1231,1231,159,862,1591,317,1590,1899,117,1732,1116,169,2010,449,2048,269,2214,238,teamgamelogs,2013-14,Scoring
2013-14,1610612742,DAL,Dallas Mavericks,0021300468,2014-01-01T00:00:00,DAL @ WAS,W,48.0,0.692,0.308,0.552,0.161,0.207,0.046,0.241,0.184,0.391,0.542,0.458,0.833,0.167,0.6,0.4,1,1,1,1,159,1853,602,1693,1364,1412,2289,322,872,1540,1031,1413,1309,1023,1069,1342,teamgamelogs,2013-14,Scoring
2013-14,1610612754,IND,Indiana Pacers,0021300469,2014-01-01T00:00:00,IND @ TOR,L,48.0,0.811,0.189,0.659,0.22,0.183,0.049,0.159,0.183,0.439,0.407,0.593,1.0,0.0,0.5,0.5,1,1231,1231,1231,159,411,2049,600,637,1682,2270,1493,885,1030,2022,429,1,1657,1881,489,teamgamelogs,2013-14,Scoring
2013-14,1610612761,TOR,Toronto Raptors,0021300463,2013-12-31T00:00:00,TOR @ CHI,W,48.0,0.797,0.203,0.588,0.282,0.141,0.106,0.271,0.224,0.306,0.56,0.44,0.5,0.5,0.552,0.448,1,1,1,1,159,545,1915,1332,192,2063,1582,128,360,2217,869,1573,2346,45,1548,907,teamgamelogs,2013-14,Scoring
2013-14,1610612757,POR,Portland Trail Blazers,0021300466,2013-12-31T00:00:00,POR @ OKC,W,48.0,0.637,0.363,0.571,0.286,0.245,0.143,0.184,0.163,0.286,0.679,0.321,0.875,0.125,0.722,0.278,1,1,1,1,159,2253,208,1491,167,985,961,1070,1219,2321,196,2259,1054,1305,208,2241,teamgamelogs,2013-14,Scoring
2013-14,1610612741,CHI,Chicago Bulls,0021300463,2013-12-31T00:00:00,CHI vs. TOR,L,48.0,0.89,0.11,0.709,0.253,0.076,0.089,0.215,0.253,0.456,0.536,0.464,1.0,0.0,0.567,0.433,1,1231,1231,1231,159,16,2443,239,344,2398,1843,602,165,858,1083,1364,1,1657,1416,1041,teamgamelogs,2013-14,Scoring
2013-14,1610612737,ATL,Atlanta Hawks,0021300460,2013-12-31T00:00:00,ATL @ BOS,W,48.0,0.681,0.319,0.609,0.239,0.163,0.109,0.228,0.196,0.37,0.607,0.393,0.8,0.2,0.636,0.364,1,1,1,1,159,1959,501,1116,449,1864,1536,450,707,1749,538,1911,1489,817,750,1687,teamgamelogs,2013-14,Scoring
2013-14,1610612745,HOU,Houston Rockets,0021300464,2013-12-31T00:00:00,HOU vs. SAC,L,48.0,0.654,0.346,0.604,0.057,0.198,0.189,0.198,0.142,0.547,0.313,0.688,0.857,0.143,0.41,0.59,1,1231,1231,1231,159,2165,295,1171,2364,1509,397,840,1576,189,2353,104,1161,1170,2328,127,teamgamelogs,2013-14,Scoring
2013-14,1610612759,SAS,San Antonio Spurs,0021300465,2013-12-31T00:00:00,SAS vs. BKN,W,48.0,0.744,0.256,0.549,0.142,0.239,0.177,0.212,0.23,0.407,0.645,0.355,0.778,0.222,0.675,0.325,1,1,1,1,159,1219,1232,1728,1619,1050,522,643,305,1360,326,2123,1656,746,447,2001,teamgamelogs,2013-14,Scoring
2013-14,1610612754,IND,Indiana Pacers,0021300461,2013-12-31T00:00:00,IND vs. CLE,W,48.0,0.675,0.325,0.637,0.176,0.165,0.154,0.198,0.154,0.462,0.586,0.414,1.0,0.0,0.647,0.353,1,1,1,1,159,1999,459,807,1195,1843,818,850,1365,793,668,1773,1,1657,670,1775,teamgamelogs,2013-14,Scoring
2013-14,1610612760,OKC,Oklahoma City Thunder,0021300466,2013-12-31T00:00:00,OKC vs. POR,L,48.0,0.829,0.171,0.702,0.213,0.096,0.138,0.202,0.064,0.489,0.394,0.606,0.667,0.333,0.417,0.583,1,1231,1231,1231,159,241,2216,273,701,2342,1034,782,2387,533,2075,374,2048,269,2315,142,teamgamelogs,2013-14,Scoring
2013-14,1610612739,CLE,Cleveland Cavaliers,0021300461,2013-12-31T00:00:00,CLE @ IND,L,48.0,0.85,0.15,0.737,0.395,0.039,0.158,0.224,0.105,0.342,0.5,0.5,1.0,0.0,0.517,0.483,1,1231,1231,1231,159,130,2328,117,12,2443,765,503,2104,1978,1313,1003,1,1657,1792,666,teamgamelogs,2013-14,Scoring
2013-14,1610612744,GSW,Golden State Warriors,0021300462,2013-12-31T00:00:00,GSW @ ORL,W,48.0,0.682,0.318,0.745,0.298,0.191,0.181,0.064,0.074,0.447,0.543,0.457,0.333,0.667,0.512,0.488,1,1,1,1,159,1949,507,91,135,1578,485,2426,2335,949,1015,1431,2439,9,1863,592,teamgamelogs,2013-14,Scoring
2013-14,1610612753,ORL,Orlando Magic,0021300462,2013-12-31T00:00:00,ORL vs. GSW,L,48.0,0.787,0.213,0.716,0.346,0.185,0.062,0.099,0.16,0.37,0.552,0.448,0.6,0.4,0.559,0.441,1,1231,1231,1231,159,658,1800,201,41,1656,2169,2274,1262,1739,936,1499,2242,158,1479,962,teamgamelogs,2013-14,Scoring
2013-14,1610612747,LAL,Los Angeles Lakers,0021300467,2013-12-31T00:00:00,LAL vs. MIL,L,48.0,0.704,0.296,0.557,0.228,0.266,0.076,0.177,0.101,0.329,0.5,0.5,1.0,0.0,0.621,0.379,1,1231,1231,1231,159,1724,727,1638,547,785,2007,1175,2146,2078,1313,1003,1,1657,907,1550,teamgamelogs,2013-14,Scoring
2013-14,1610612758,SAC,Sacramento Kings,0021300464,2013-12-31T00:00:00,SAC @ HOU,W,48.0,0.741,0.259,0.636,0.145,0.191,0.164,0.173,0.209,0.491,0.486,0.514,0.714,0.286,0.524,0.476,1,1,1,1,159,1245,1209,817,1563,1589,691,1250,538,512,1469,980,1950,454,1771,684,teamgamelogs,2013-14,Scoring
2013-14,1610612751,BKN,Brooklyn Nets,0021300465,2013-12-31T00:00:00,BKN @ SAS,L,48.0,0.821,0.179,0.696,0.196,0.163,0.141,0.141,0.185,0.5,0.625,0.375,0.8,0.2,0.649,0.351,1,1231,1231,1231,159,306,2140,320,922,1864,992,1777,851,422,421,2014,1489,817,641,1792,teamgamelogs,2013-14,Scoring
2013-14,1610612738,BOS,Boston Celtics,0021300460,2013-12-31T00:00:00,BOS vs. ATL,L,48.0,0.762,0.238,0.659,0.22,0.165,0.308,0.176,0.11,0.44,0.767,0.233,1.0,0.0,0.8,0.2,1,1231,1231,1231,159,979,1472,584,631,1843,17,1197,2054,1024,29,2429,1,1657,31,2428,teamgamelogs,2013-14,Scoring
2013-14,1610612749,MIL,Milwaukee Bucks,0021300467,2013-12-31T00:00:00,MIL @ LAL,W,48.0,0.747,0.253,0.723,0.277,0.191,0.16,0.085,0.223,0.447,0.412,0.588,0.5,0.5,0.425,0.575,1,1,1,1,159,1160,1296,167,215,1578,744,2359,363,949,2000,452,2346,45,2286,167,teamgamelogs,2013-14,Scoring
2013-14,1610612746,LAC,Los Angeles Clippers,0021300459,2013-12-30T00:00:00,LAC vs. PHX,L,48.0,0.765,0.235,0.545,0.136,0.239,0.17,0.216,0.17,0.409,0.417,0.583,1.0,0.0,0.548,0.452,1,1231,1231,1231,159,932,1516,1751,1688,1059,600,591,1095,1323,1974,476,1,1657,1571,878,teamgamelogs,2013-14,Scoring
2013-14,1610612742,DAL,Dallas Mavericks,0021300455,2013-12-30T00:00:00,DAL @ MIN,W,48.0,0.721,0.279,0.7,0.22,0.18,0.12,0.12,0.19,0.48,0.771,0.229,1.0,0.0,0.805,0.195,1,1,1,1,159,1522,931,284,617,1709,1330,2032,771,615,25,2435,1,1657,29,2431,teamgamelogs,2013-14,Scoring
2013-14,1610612763,MEM,Memphis Grizzlies,0021300454,2013-12-30T00:00:00,MEM vs. CHI,L,48.0,0.936,0.064,0.769,0.198,0.0,0.154,0.231,0.264,0.571,0.543,0.457,0.0,0.0,0.543,0.457,1,1231,1231,1231,159,1,2460,43,888,2460,818,415,125,105,1015,1431,2458,1657,1616,832,teamgamelogs,2013-14,Scoring
2013-14,1610612762,UTA,Utah Jazz,0021300458,2013-12-30T00:00:00,UTA vs. CHA,W,48.0,0.738,0.263,0.627,0.217,0.289,0.048,0.084,0.169,0.41,0.346,0.654,1.0,0.0,0.5,0.5,1,1,1,1,159,1303,1146,919,664,578,2275,2366,1125,1319,2276,180,1,1657,1881,489,teamgamelogs,2013-14,Scoring
